input_file, Card, PC, PCSA, HLL, KMV, MC, RC
datasets/dracula.txt, 9425, 42362, 9763, 9654, 8851, 8227, 8757
datasets/dracula.txt, 9425, 10590, 8935, 10178, 10063, 10608, 9033
datasets/dracula.txt, 9425, 5295, 10756, 10383, 9117, 9651, 8757
datasets/dracula.txt, 9425, 10590, 9432, 9337, 8177, 7907, 10232
datasets/dracula.txt, 9425, 2647, 8604, 10402, 8034, 8674, 9033
datasets/dracula.txt, 9425, 10590, 8935, 10529, 8571, 8533, 11588
datasets/dracula.txt, 9425, 5295, 9763, 9104, 8705, 10121, 9995
datasets/dracula.txt, 9425, 5295, 8273, 8217, 8708, 8806, 11060
datasets/dracula.txt, 9425, 10590, 9432, 9128, 9180, 9955, 7671
datasets/dracula.txt, 9425, 10590, 9266, 7698, 9425, 10012, 9614
datasets/dracula.txt, 9425, 10590, 8770, 9269, 10277, 8834, 10152
datasets/dracula.txt, 9425, 21181, 8273, 9987, 9235, 9074, 8621
datasets/dracula.txt, 9425, 5295, 8935, 9395, 9942, 9430, 9841
datasets/dracula.txt, 9425, 10590, 9101, 10457, 9247, 9215, 9175
datasets/dracula.txt, 9425, 10590, 9432, 9830, 10277, 8917, 9689
datasets/dracula.txt, 9425, 42362, 9928, 9740, 9749, 10153, 6565
datasets/dracula.txt, 9425, 42362, 10094, 9420, 8409, 8601, 11321
datasets/dracula.txt, 9425, 10590, 8770, 10503, 9075, 7792, 9841
datasets/dracula.txt, 9425, 2647, 9763, 9306, 8204, 9237, 9319
datasets/dracula.txt, 9425, 5295, 9101, 8483, 9347, 9045, 10555
datasets/dracula.txt, 9425, 10590, 10259, 8491, 9123, 9148, 8757
datasets/dracula.txt, 9425, 5295, 8604, 8854, 9014, 8886, 7494
datasets/dracula.txt, 9425, 2647, 9101, 9907, 10509, 10962, 9104
datasets/dracula.txt, 9425, 10590, 9763, 9210, 8390, 8898, 8894
datasets/dracula.txt, 9425, 21181, 9432, 9291, 9309, 9209, 9614
datasets/dracula.txt, 9425, 10590, 9928, 9258, 8780, 10389, 7976
datasets/dracula.txt, 9425, 2647, 10590, 9700, 8981, 9387, 10392
datasets/dracula.txt, 9425, 10590, 8604, 9845, 10285, 9335, 10232
datasets/dracula.txt, 9425, 10590, 10756, 9093, 9783, 8572, 8757
datasets/dracula.txt, 9425, 2647, 9432, 9678, 9543, 9594, 10889
datasets/dracula.txt, 9425, 5295, 10094, 10528, 9322, 9599, 7792
datasets/dracula.txt, 9425, 42362, 8935, 8634, 8220, 8519, 10232
datasets/dracula.txt, 9425, 10590, 8604, 10008, 9231, 8659, 8228
datasets/dracula.txt, 9425, 42362, 9266, 8933, 8952, 9071, 10392
datasets/dracula.txt, 9425, 10590, 8770, 9864, 8499, 8980, 11588
datasets/dracula.txt, 9425, 5295, 8770, 9325, 9580, 9052, 8422
datasets/dracula.txt, 9425, 5295, 9266, 9866, 10877, 10392, 7976
datasets/dracula.txt, 9425, 21181, 10094, 9598, 9435, 9227, 8894
datasets/dracula.txt, 9425, 5295, 8935, 8546, 9632, 9510, 7494
datasets/dracula.txt, 9425, 42362, 9266, 10301, 9402, 9448, 9465
datasets/dracula.txt, 9425, 42362, 9266, 10090, 9075, 9432, 8757
datasets/dracula.txt, 9425, 21181, 8935, 9302, 9096, 8045, 10232
datasets/dracula.txt, 9425, 5295, 9101, 9544, 8849, 9444, 8038
datasets/dracula.txt, 9425, 21181, 8935, 9784, 9547, 9562, 10392
datasets/dracula.txt, 9425, 2647, 9266, 9805, 9373, 10032, 8164
datasets/dracula.txt, 9425, 10590, 11583, 10573, 10558, 8872, 11060
datasets/iliad.txt, 8925, 21181, 8439, 8630, 8245, 8086, 7378
datasets/iliad.txt, 8925, 84725, 8108, 8468, 9471, 9727, 9465
datasets/iliad.txt, 8925, 5295, 9432, 8817, 9395, 8525, 8963
datasets/iliad.txt, 8925, 10590, 8770, 9182, 8873, 8195, 9319
datasets/iliad.txt, 8925, 5295, 8439, 8700, 8350, 7765, 9765
datasets/iliad.txt, 8925, 21181, 8439, 10283, 8235, 7746, 9033
datasets/iliad.txt, 8925, 10590, 8935, 9239, 7589, 8168, 8621
datasets/iliad.txt, 8925, 10590, 10094, 9115, 9495, 8884, 10392
datasets/iliad.txt, 8925, 10590, 8439, 9646, 8419, 9600, 13023
datasets/iliad.txt, 8925, 21181, 9597, 9169, 9940, 10098, 7152
datasets/iliad.txt, 8925, 10590, 8604, 8421, 8415, 8341, 9765
datasets/iliad.txt, 8925, 42362, 8108, 9663, 9590, 9329, 11679
datasets/iliad.txt, 8925, 21181, 8770, 8671, 9648, 8205, 7853
datasets/iliad.txt, 8925, 21181, 9266, 9210, 8494, 7781, 6364
datasets/iliad.txt, 8925, 21181, 9101, 7938, 9454, 9585, 8422
datasets/iliad.txt, 8925, 10590, 8439, 9297, 8172, 9062, 10073
datasets/iliad.txt, 8925, 5295, 8935, 9585, 7346, 7185, 9247
datasets/iliad.txt, 8925, 2647, 9597, 9261, 8721, 8684, 7553
datasets/iliad.txt, 8925, 21181, 9597, 10300, 8798, 7865, 8757
datasets/iliad.txt, 8925, 10590, 8770, 9631, 9366, 8746, 8101
datasets/iliad.txt, 8925, 10590, 9597, 7755, 8547, 8105, 8757
datasets/iliad.txt, 8925, 2647, 9101, 10164, 8520, 9237, 11060
datasets/iliad.txt, 8925, 5295, 8935, 10137, 9364, 10002, 9319
datasets/iliad.txt, 8925, 42362, 9101, 10046, 8457, 8149, 7612
datasets/iliad.txt, 8925, 2647, 9101, 7944, 8603, 8390, 9392
datasets/iliad.txt, 8925, 42362, 8439, 8021, 8761, 10055, 5888
datasets/iliad.txt, 8925, 10590, 7446, 8702, 8379, 8806, 9465
datasets/iliad.txt, 8925, 21181, 9266, 9524, 9465, 8819, 6514
datasets/iliad.txt, 8925, 10590, 8604, 8896, 11521, 12388, 9319
datasets/iliad.txt, 8925, 5295, 9101, 8548, 9397, 10183, 7208
datasets/iliad.txt, 8925, 21181, 8108, 8377, 8340, 8776, 5888
datasets/iliad.txt, 8925, 10590, 8273, 9906, 9274, 8525, 7792
datasets/iliad.txt, 8925, 5295, 8770, 9064, 8112, 8106, 6464
datasets/iliad.txt, 8925, 5295, 8273, 8094, 9171, 9352, 7436
datasets/iliad.txt, 8925, 10590, 8935, 9102, 8527, 8811, 8101
datasets/iliad.txt, 8925, 21181, 8439, 7300, 8867, 9079, 8038
datasets/iliad.txt, 8925, 5295, 9266, 8839, 10408, 9786, 9841
datasets/iliad.txt, 8925, 21181, 9101, 7994, 9869, 11469, 8164
datasets/iliad.txt, 8925, 5295, 8770, 8867, 8760, 9985, 10311
datasets/iliad.txt, 8925, 21181, 8273, 7956, 9983, 9618, 11862
datasets/iliad.txt, 8925, 5295, 9266, 9951, 9267, 8166, 8101
datasets/iliad.txt, 8925, 2647, 8273, 8540, 9908, 9262, 10152
datasets/iliad.txt, 8925, 10590, 8108, 8319, 9052, 10866, 8228
datasets/iliad.txt, 8925, 5295, 8935, 9817, 8732, 8832, 7612
datasets/iliad.txt, 8925, 10590, 8604, 8744, 8042, 8694, 12142
datasets/iliad.txt, 8925, 10590, 8935, 8894, 8213, 9088, 10152
datasets/iliad.txt, 8925, 5295, 8439, 9102, 9514, 7986, 7152
datasets/iliad.txt, 8925, 21181, 8273, 8804, 9205, 8579, 10392
datasets/iliad.txt, 8925, 5295, 9101, 9560, 8371, 8917, 7264
datasets/iliad.txt, 8925, 10590, 8770, 8345, 9145, 9799, 9392
datasets/iliad.txt, 8925, 5295, 8439, 9667, 8879, 7931, 8422
datasets/iliad.txt, 8925, 10590, 8935, 8732, 9299, 10806, 10392
datasets/iliad.txt, 8925, 10590, 8439, 8507, 10235, 10105, 10473
datasets/iliad.txt, 8925, 10590, 8770, 9002, 7851, 7602, 9033
datasets/iliad.txt, 8925, 5295, 7281, 7759, 7539, 8644, 7208
datasets/iliad.txt, 8925, 10590, 8935, 9894, 10228, 8865, 9995
datasets/iliad.txt, 8925, 21181, 9763, 8156, 10344, 9904, 8228
datasets/iliad.txt, 8925, 5295, 10590, 10528, 9115, 8908, 7612
datasets/iliad.txt, 8925, 10590, 9763, 9166, 9928, 9542, 10311
datasets/iliad.txt, 8925, 5295, 9432, 7043, 7799, 8233, 7612
datasets/iliad.txt, 8925, 21181, 10094, 10274, 9331, 9887, 9392
datasets/iliad.txt, 8925, 84725, 9597, 7930, 9135, 9994, 9995
datasets/iliad.txt, 8925, 10590, 8935, 8326, 8958, 7875, 9465
datasets/iliad.txt, 8925, 5295, 8935, 8267, 9203, 8435, 11060
datasets/iliad.txt, 8925, 21181, 8770, 10120, 9979, 9340, 10804
datasets/iliad.txt, 8925, 10590, 8273, 8560, 8803, 9708, 7553
datasets/iliad.txt, 8925, 5295, 8439, 9162, 8720, 8594, 10974
datasets/iliad.txt, 8925, 5295, 8273, 8002, 8581, 8130, 12822
datasets/iliad.txt, 8925, 10590, 8439, 7905, 10025, 9244, 7731
datasets/iliad.txt, 8925, 21181, 8935, 8008, 7873, 7768, 9841
datasets/iliad.txt, 8925, 10590, 7777, 8966, 8464, 9202, 9995
datasets/iliad.txt, 8925, 21181, 8770, 7082, 8558, 8655, 9319
datasets/iliad.txt, 8925, 21181, 9266, 9812, 8479, 9749, 8963
datasets/iliad.txt, 8925, 5295, 9597, 10105, 8592, 8817, 8689
datasets/iliad.txt, 8925, 10590, 9432, 8586, 9254, 8741, 8292
datasets/iliad.txt, 8925, 21181, 8273, 9094, 8789, 9247, 10473
datasets/iliad.txt, 8925, 5295, 9101, 8831, 8569, 8501, 11060
datasets/iliad.txt, 8925, 2647, 8770, 9603, 8822, 10740, 7731
datasets/iliad.txt, 8925, 2647, 8770, 7888, 9629, 8803, 8038
datasets/iliad.txt, 8925, 21181, 9266, 9877, 9022, 9373, 7914
datasets/iliad.txt, 8925, 2647, 8604, 9434, 8256, 8574, 8757
datasets/iliad.txt, 8925, 10590, 8770, 9810, 8251, 8385, 8757
datasets/iliad.txt, 8925, 5295, 8935, 8591, 8979, 9007, 11862
datasets/iliad.txt, 8925, 21181, 9763, 8992, 7296, 8213, 9539
datasets/iliad.txt, 8925, 10590, 10094, 8069, 8804, 8973, 9319
datasets/iliad.txt, 8925, 10590, 8604, 9716, 8768, 8757, 9995
datasets/iliad.txt, 8925, 5295, 8935, 9793, 9588, 10521, 8554
datasets/iliad.txt, 8925, 5295, 8935, 9307, 8727, 8984, 8757
datasets/iliad.txt, 8925, 21181, 8604, 9523, 8858, 9134, 8292
datasets/iliad.txt, 8925, 5295, 8935, 8397, 9950, 9874, 8689
datasets/iliad.txt, 8925, 5295, 8770, 9236, 9235, 9344, 7976
datasets/iliad.txt, 8925, 5295, 9763, 10654, 9597, 10173, 10638
datasets/iliad.txt, 8925, 10590, 9597, 8992, 9907, 8728, 9465
datasets/iliad.txt, 8925, 5295, 8770, 8902, 9137, 9551, 8963
datasets/iliad.txt, 8925, 10590, 8770, 8186, 8792, 8534, 7378
datasets/iliad.txt, 8925, 5295, 8108, 8076, 7586, 8385, 10232
datasets/iliad.txt, 8925, 21181, 8935, 7703, 8055, 7984, 7436
datasets/iliad.txt, 8925, 10590, 8604, 8101, 8058, 8275, 7853
datasets/iliad.txt, 8925, 21181, 8770, 9456, 8907, 9963, 8357
datasets/iliad.txt, 8925, 10590, 7943, 8147, 9488, 8888, 8101
datasets/mare-balena.txt, 5670, 10590, 5460, 5226, 5574, 6171, 4884
datasets/mare-balena.txt, 5670, 2647, 5791, 5805, 5712, 4907, 6565
datasets/mare-balena.txt, 5670, 21181, 5295, 6807, 5327, 4959, 6266
datasets/mare-balena.txt, 5670, 1323, 5957, 5922, 5720, 6101, 4884
datasets/mare-balena.txt, 5670, 10590, 5129, 5642, 6027, 6064, 5980
datasets/mare-balena.txt, 5670, 2647, 5791, 6227, 5239, 5870, 5532
datasets/mare-balena.txt, 5670, 5295, 5791, 6099, 5177, 4992, 5752
datasets/mare-balena.txt, 5670, 5295, 6288, 5105, 4649, 4856, 4961
datasets/mare-balena.txt, 5670, 10590, 5295, 5223, 6166, 4989, 6668
datasets/mare-balena.txt, 5670, 10590, 5129, 5984, 6178, 6637, 5362
datasets/mare-balena.txt, 5670, 10590, 5460, 5695, 5426, 5188, 4961
datasets/mare-balena.txt, 5670, 2647, 5460, 5164, 6251, 6881, 7494
datasets/mare-balena.txt, 5670, 10590, 5460, 6178, 6314, 6940, 5888
datasets/mare-balena.txt, 5670, 10590, 5129, 4951, 6061, 6060, 6074
datasets/mare-balena.txt, 5670, 5295, 5460, 5641, 5347, 5999, 4661
datasets/mare-balena.txt, 5670, 2647, 5791, 6706, 6257, 6163, 5842
datasets/mare-balena.txt, 5670, 5295, 5957, 5618, 5730, 6176, 6169
datasets/mare-balena.txt, 5670, 5295, 4964, 5612, 5330, 5184, 6464
datasets/mare-balena.txt, 5670, 21181, 5460, 5982, 6023, 6177, 5404
datasets/mare-balena.txt, 5670, 2647, 4964, 5704, 5547, 5655, 5663
datasets/mare-balena.txt, 5670, 1323, 5129, 4811, 5495, 5259, 6027
datasets/mare-balena.txt, 5670, 5295, 5129, 5171, 5965, 5721, 5619
datasets/mare-balena.txt, 5670, 2647, 6288, 5945, 4830, 5078, 5619
datasets/mare-balena.txt, 5670, 5295, 6453, 6296, 5562, 5767, 5980
datasets/mare-balena.txt, 5670, 21181, 5295, 5072, 5729, 5663, 4449
datasets/mare-balena.txt, 5670, 10590, 5129, 5353, 5516, 5563, 7494
datasets/mare-balena.txt, 5670, 5295, 5791, 6255, 5943, 5632, 5239
datasets/mare-balena.txt, 5670, 42362, 5791, 6052, 5419, 5449, 4734
datasets/mare-balena.txt, 5670, 21181, 5295, 5056, 6047, 5276, 6121
datasets/mare-balena.txt, 5670, 5295, 5295, 6120, 5418, 6252, 5934
datasets/mare-balena.txt, 5670, 10590, 5791, 4757, 6171, 5678, 7042
datasets/mare-balena.txt, 5670, 10590, 5626, 5981, 5930, 5571, 5000
datasets/mare-balena.txt, 5670, 10590, 5791, 6487, 5775, 6075, 5663
datasets/mare-balena.txt, 5670, 5295, 5791, 5444, 5140, 5620, 5619
datasets/mare-balena.txt, 5670, 2647, 5460, 5162, 6174, 5936, 6879
datasets/mare-balena.txt, 5670, 21181, 5129, 5268, 4781, 4784, 6315
datasets/mare-balena.txt, 5670, 10590, 5460, 5582, 5866, 5700, 5198
datasets/mare-balena.txt, 5670, 21181, 4964, 5704, 6274, 6102, 4922
datasets/mare-balena.txt, 5670, 5295, 5460, 5444, 5910, 6108, 4483
datasets/mare-balena.txt, 5670, 10590, 5626, 8062, 5083, 5538, 4884
datasets/mare-balena.txt, 5670, 5295, 5460, 5452, 5016, 5192, 6879
datasets/mare-balena.txt, 5670, 5295, 5460, 5315, 5875, 6273, 6414
datasets/mare-balena.txt, 5670, 5295, 5295, 4902, 4933, 4784, 5575
datasets/mare-balena.txt, 5670, 10590, 5460, 5805, 4962, 5556, 6773
datasets/mare-balena.txt, 5670, 2647, 5791, 6125, 5684, 5379, 4246
datasets/mare-balena.txt, 5670, 10590, 5460, 4969, 6115, 5154, 5797
datasets/mare-balena.txt, 5670, 2647, 4964, 5472, 5607, 5596, 5842
datasets/mare-balena.txt, 5670, 5295, 6122, 7061, 5404, 5470, 7553
datasets/mare-balena.txt, 5670, 2647, 5295, 6120, 5609, 5030, 6464
datasets/mare-balena.txt, 5670, 2647, 5791, 6490, 4906, 5149, 5158
datasets/mare-balena.txt, 5670, 661, 5460, 5815, 5233, 5167, 5575
datasets/mare-balena.txt, 5670, 2647, 5626, 6501, 5857, 7116, 6364
