input_file, Read, PC, PCSA, HLL, KMV, MC, RC
datasets/crusoe.txt, 0.00195914, 0.00236832, 0.00272322, 0.00246924, 0.0209283, 0.00308159, 0.0100036
datasets/crusoe.txt, 0.00194981, 0.0023007, 0.00232499, 0.00242282, 0.021485, 0.00367786, 0.0100581
datasets/crusoe.txt, 0.00198655, 0.00249952, 0.0034044, 0.00328647, 0.0218434, 0.00307806, 0.00971993
datasets/crusoe.txt, 0.00203352, 0.00234219, 0.00235777, 0.00239868, 0.0218765, 0.00364882, 0.00965409
datasets/crusoe.txt, 0.00199508, 0.00235581, 0.00246101, 0.00299059, 0.0214405, 0.00306808, 0.0104714
datasets/crusoe.txt, 0.00192141, 0.00295322, 0.00235987, 0.00236723, 0.021786, 0.00383789, 0.00955655
datasets/crusoe.txt, 0.00189102, 0.00240401, 0.00245192, 0.00316934, 0.021582, 0.00307369, 0.0103615
datasets/crusoe.txt, 0.00195569, 0.00290021, 0.00238309, 0.00244766, 0.0216124, 0.00365338, 0.0123936
datasets/crusoe.txt, 0.00190591, 0.00234267, 0.00314236, 0.00245784, 0.0215386, 0.00304882, 0.00962876
datasets/crusoe.txt, 0.00260322, 0.00231943, 0.00239475, 0.00251935, 0.0209628, 0.00315249, 0.00963678
datasets/crusoe.txt, 0.00193433, 0.00236044, 0.00243426, 0.00268734, 0.022772, 0.00306137, 0.0110073
datasets/crusoe.txt, 0.00229553, 0.00231469, 0.00235692, 0.00245476, 0.0218949, 0.003095, 0.0099336
datasets/crusoe.txt, 0.0019381, 0.00235523, 0.00265138, 0.00248297, 0.0208173, 0.00307063, 0.010116
datasets/crusoe.txt, 0.00209748, 0.0022783, 0.0023814, 0.00237246, 0.0209013, 0.00306761, 0.00965589
datasets/crusoe.txt, 0.00188739, 0.00237133, 0.002452, 0.00241083, 0.0204568, 0.00305496, 0.00948668
datasets/crusoe.txt, 0.00189853, 0.00232134, 0.00241873, 0.00261183, 0.0207489, 0.0031107, 0.0097443
datasets/crusoe.txt, 0.001917, 0.00245095, 0.00238857, 0.00247617, 0.0211968, 0.00310341, 0.00970937
datasets/crusoe.txt, 0.00189536, 0.0023416, 0.0024039, 0.00238395, 0.0207939, 0.0031542, 0.00946361
datasets/crusoe.txt, 0.00197381, 0.00232039, 0.00246275, 0.00244469, 0.0220227, 0.00302699, 0.00974834
datasets/crusoe.txt, 0.00191286, 0.00228646, 0.00250342, 0.00252462, 0.0208981, 0.00306035, 0.00952975
datasets/crusoe.txt, 0.00189369, 0.00231392, 0.00241483, 0.00241774, 0.0234598, 0.00306194, 0.00966141
datasets/crusoe.txt, 0.00189766, 0.0023029, 0.00235454, 0.00239023, 0.0206076, 0.00308139, 0.0096131
datasets/crusoe.txt, 0.00194366, 0.00231672, 0.00232451, 0.00241366, 0.0212159, 0.00335589, 0.0094938
datasets/crusoe.txt, 0.00189291, 0.00232438, 0.00233769, 0.00254427, 0.0205007, 0.00301623, 0.00964957
datasets/crusoe.txt, 0.00188815, 0.00228722, 0.00235505, 0.00250227, 0.020498, 0.00304262, 0.00957875
datasets/crusoe.txt, 0.00190593, 0.00232691, 0.00242541, 0.00238228, 0.0207889, 0.00337901, 0.00970695
datasets/crusoe.txt, 0.00198067, 0.00233402, 0.00234839, 0.00254427, 0.0207025, 0.00318534, 0.00918462
datasets/crusoe.txt, 0.00193305, 0.00229457, 0.00245756, 0.00236196, 0.0203769, 0.00303107, 0.00954451
datasets/crusoe.txt, 0.0018993, 0.00234782, 0.00237208, 0.00236548, 0.020227, 0.00304675, 0.00946767
datasets/crusoe.txt, 0.00189076, 0.00235063, 0.00236963, 0.00247433, 0.0209148, 0.00305545, 0.00926862
datasets/crusoe.txt, 0.00192209, 0.00228978, 0.0023022, 0.00233667, 0.0204714, 0.00308389, 0.00961714
datasets/crusoe.txt, 0.00193498, 0.00230022, 0.00477184, 0.00251953, 0.0205678, 0.00304754, 0.00963034
datasets/crusoe.txt, 0.00189905, 0.00238626, 0.00244483, 0.00283121, 0.0200841, 0.00298476, 0.00972672
datasets/crusoe.txt, 0.00190468, 0.00237854, 0.00238929, 0.00247356, 0.0212065, 0.00311532, 0.00963549
datasets/crusoe.txt, 0.00191065, 0.00233594, 0.00245155, 0.00268214, 0.0209537, 0.00312439, 0.00980898
datasets/crusoe.txt, 0.00195817, 0.00241245, 0.00240539, 0.00244112, 0.0208242, 0.00303347, 0.00940334
datasets/crusoe.txt, 0.00194333, 0.00231988, 0.00229128, 0.00238522, 0.0210405, 0.00304596, 0.00959375
datasets/crusoe.txt, 0.00185908, 0.00228601, 0.00230198, 0.00239915, 0.0204756, 0.00299756, 0.00959341
datasets/crusoe.txt, 0.00211954, 0.00235145, 0.00232655, 0.00240297, 0.0205365, 0.00314126, 0.00958246
datasets/crusoe.txt, 0.0019376, 0.00240282, 0.00244977, 0.00238111, 0.0207044, 0.0030541, 0.00946327
datasets/crusoe.txt, 0.00189036, 0.00232532, 0.00270383, 0.00243932, 0.0202466, 0.0030436, 0.00947768
datasets/crusoe.txt, 0.00194558, 0.00236449, 0.00236378, 0.00242603, 0.0209188, 0.00307109, 0.00945486
datasets/crusoe.txt, 0.00200461, 0.0023258, 0.00235439, 0.00242378, 0.0207673, 0.00314745, 0.00951552
datasets/crusoe.txt, 0.00192888, 0.00230823, 0.00251884, 0.00253055, 0.0202541, 0.00305293, 0.00954892
datasets/crusoe.txt, 0.00193426, 0.00231296, 0.00242231, 0.00244971, 0.0205718, 0.0030231, 0.00939827
datasets/crusoe.txt, 0.00190157, 0.00233237, 0.00235324, 0.00242735, 0.0206378, 0.00300338, 0.00950377
datasets/crusoe.txt, 0.00197735, 0.00239802, 0.00229416, 0.00243189, 0.0204969, 0.00301535, 0.00950111
datasets/crusoe.txt, 0.00190407, 0.00230173, 0.00244616, 0.00241497, 0.020479, 0.00300521, 0.00964632
datasets/crusoe.txt, 0.00192957, 0.00232853, 0.00241795, 0.00243175, 0.0204714, 0.00302521, 0.00958218
datasets/crusoe.txt, 0.00198651, 0.00232706, 0.00237379, 0.00240006, 0.0206886, 0.00376943, 0.0097434
datasets/crusoe.txt, 0.00190591, 0.0023799, 0.00241779, 0.00245101, 0.0201219, 0.00299025, 0.00951686
datasets/crusoe.txt, 0.00187166, 0.00227636, 0.00245303, 0.0026912, 0.020669, 0.0030605, 0.00958773
datasets/crusoe.txt, 0.00225063, 0.00228302, 0.00232685, 0.00243302, 0.0206727, 0.00312029, 0.00983225
datasets/crusoe.txt, 0.00193581, 0.0023148, 0.00231279, 0.00237306, 0.0205888, 0.00310406, 0.00946416
datasets/crusoe.txt, 0.00188866, 0.00233005, 0.00238247, 0.00241884, 0.020545, 0.00307043, 0.00944949
datasets/crusoe.txt, 0.00197752, 0.00227885, 0.00234741, 0.00241057, 0.0205627, 0.00301242, 0.00999685
datasets/crusoe.txt, 0.00191664, 0.00229925, 0.00243815, 0.00239255, 0.0224858, 0.00305617, 0.00953553
datasets/crusoe.txt, 0.00189259, 0.00232711, 0.00272237, 0.00250943, 0.0212231, 0.00310741, 0.00976837
datasets/crusoe.txt, 0.00200162, 0.00234516, 0.00240912, 0.00246676, 0.0208004, 0.0036721, 0.00976864
datasets/crusoe.txt, 0.00196064, 0.0023605, 0.00243163, 0.00253146, 0.020594, 0.00307086, 0.00944081
datasets/crusoe.txt, 0.00206003, 0.00242605, 0.00237038, 0.00256425, 0.0206871, 0.00312842, 0.0097081
datasets/crusoe.txt, 0.00184132, 0.00230211, 0.0023162, 0.00240511, 0.0203444, 0.00301101, 0.0095102
datasets/crusoe.txt, 0.00195334, 0.00229122, 0.00232862, 0.00236061, 0.0208672, 0.00310471, 0.00962132
datasets/crusoe.txt, 0.00193271, 0.00228345, 0.002526, 0.00240099, 0.020794, 0.00306834, 0.00944394
datasets/crusoe.txt, 0.00202863, 0.00232346, 0.0023327, 0.00236602, 0.0205873, 0.00308189, 0.00964316
datasets/crusoe.txt, 0.00190681, 0.00231153, 0.00239977, 0.00241381, 0.0205571, 0.00314666, 0.00963466
datasets/crusoe.txt, 0.00191426, 0.00229424, 0.00234695, 0.00247844, 0.0204592, 0.00299329, 0.00954021
datasets/crusoe.txt, 0.00189472, 0.00231387, 0.00248484, 0.00247284, 0.0209438, 0.00302557, 0.00958508
datasets/crusoe.txt, 0.00190552, 0.00229563, 0.00236013, 0.00237227, 0.0205147, 0.00305608, 0.009579
datasets/crusoe.txt, 0.00208657, 0.00241713, 0.00245537, 0.00247731, 0.0209086, 0.00314803, 0.00962401
datasets/crusoe.txt, 0.0019079, 0.00229346, 0.00242792, 0.00252417, 0.0205481, 0.00308606, 0.00954635
datasets/crusoe.txt, 0.00187442, 0.00230598, 0.0023647, 0.00241045, 0.0205177, 0.00309674, 0.00947864
datasets/crusoe.txt, 0.00186354, 0.0023007, 0.00235479, 0.00242193, 0.0206888, 0.0030899, 0.0095962
datasets/crusoe.txt, 0.00193454, 0.0023381, 0.0023338, 0.00240648, 0.0202758, 0.0030452, 0.00947354
datasets/crusoe.txt, 0.00189056, 0.00237128, 0.00250415, 0.00240973, 0.0207924, 0.00300899, 0.00957483
datasets/crusoe.txt, 0.00197743, 0.00236615, 0.00245539, 0.00244709, 0.0212041, 0.00300194, 0.00931666
datasets/crusoe.txt, 0.00190695, 0.00228339, 0.00242352, 0.00241014, 0.0203341, 0.00302229, 0.00958847
datasets/dracula.txt, 0.00263662, 0.00316894, 0.00345101, 0.00377491, 0.0304892, 0.00407349, 0.0142528
datasets/dracula.txt, 0.0026421, 0.00307094, 0.00321347, 0.0031852, 0.0279202, 0.00408243, 0.0131436
datasets/dracula.txt, 0.00260421, 0.00319788, 0.00330679, 0.00327007, 0.0281901, 0.00406299, 0.013098
datasets/dracula.txt, 0.00245007, 0.00311208, 0.0031961, 0.00321576, 0.0287363, 0.0041742, 0.0134412
datasets/dracula.txt, 0.00256919, 0.00312888, 0.00322773, 0.00335114, 0.0284832, 0.00417099, 0.0132325
datasets/dracula.txt, 0.00260856, 0.00309726, 0.00321762, 0.00349686, 0.0279735, 0.00413383, 0.0128781
datasets/dracula.txt, 0.00249747, 0.00308505, 0.0031805, 0.00319413, 0.0282487, 0.00405435, 0.0132013
datasets/dracula.txt, 0.00254173, 0.00412381, 0.00328126, 0.00311137, 0.0290253, 0.00413831, 0.0125891
datasets/dracula.txt, 0.00257975, 0.00305344, 0.00332141, 0.00318279, 0.0280837, 0.00407604, 0.0128076
datasets/dracula.txt, 0.0025158, 0.00305278, 0.00318369, 0.00327363, 0.0278458, 0.00414369, 0.0128922
datasets/dracula.txt, 0.00296443, 0.00307014, 0.0032414, 0.00323197, 0.0279493, 0.00411734, 0.0130697
datasets/dracula.txt, 0.00255026, 0.00317834, 0.00331161, 0.00337318, 0.0279076, 0.00405125, 0.0131173
datasets/dracula.txt, 0.00252136, 0.00310975, 0.00331026, 0.00327539, 0.0277524, 0.00413965, 0.0129819
datasets/dracula.txt, 0.00249634, 0.00310911, 0.00311696, 0.00320707, 0.0275927, 0.00410589, 0.0131034
datasets/dracula.txt, 0.00250196, 0.00309375, 0.00326752, 0.00327605, 0.0283917, 0.00402723, 0.0130387
datasets/dracula.txt, 0.00251535, 0.0031041, 0.00318044, 0.00338687, 0.0279079, 0.00413219, 0.0128872
datasets/dracula.txt, 0.00249352, 0.00298304, 0.00315958, 0.00375701, 0.0277817, 0.00404273, 0.0131861
datasets/dracula.txt, 0.00251317, 0.00304449, 0.00330796, 0.00334292, 0.0279889, 0.00410618, 0.0128837
datasets/dracula.txt, 0.00256945, 0.00322827, 0.00314417, 0.00325138, 0.027832, 0.00448018, 0.0130288
datasets/dracula.txt, 0.00257912, 0.00313597, 0.00335911, 0.00339822, 0.0278961, 0.00408797, 0.013042
datasets/dracula.txt, 0.00253461, 0.00310166, 0.00310973, 0.00320215, 0.0292268, 0.00407608, 0.0128162
datasets/dracula.txt, 0.0024784, 0.00309478, 0.00347838, 0.00377975, 0.02806, 0.00413818, 0.0130347
datasets/dracula.txt, 0.00247148, 0.00312592, 0.00315345, 0.00316904, 0.0276962, 0.00407528, 0.0127308
datasets/dracula.txt, 0.00256213, 0.00319578, 0.00316358, 0.00321897, 0.0279887, 0.00410327, 0.013138
datasets/dracula.txt, 0.00252876, 0.00308681, 0.00328519, 0.00316025, 0.0281446, 0.00399327, 0.0132608
datasets/dracula.txt, 0.00263004, 0.00308365, 0.00314973, 0.00362359, 0.0281631, 0.004358, 0.0129777
datasets/dracula.txt, 0.00256057, 0.0030406, 0.00329369, 0.00322584, 0.0280632, 0.00412144, 0.0130469
datasets/dracula.txt, 0.00271792, 0.00328167, 0.00310552, 0.00333975, 0.027917, 0.00412171, 0.0128967
datasets/dracula.txt, 0.00252263, 0.00311574, 0.00313899, 0.00320868, 0.0281329, 0.00410404, 0.0129317
datasets/dracula.txt, 0.00253722, 0.00310205, 0.00312369, 0.00329541, 0.0280612, 0.00405686, 0.012963
datasets/dracula.txt, 0.00258266, 0.00309864, 0.0031994, 0.0031555, 0.0276738, 0.0040855, 0.0130884
datasets/dracula.txt, 0.0024495, 0.0031112, 0.00312586, 0.00322047, 0.0286881, 0.00420668, 0.0130518
datasets/dracula.txt, 0.00257152, 0.00311131, 0.00317837, 0.00315257, 0.0281155, 0.00399952, 0.0134003
datasets/dracula.txt, 0.00254067, 0.00318169, 0.00311772, 0.00328783, 0.0282715, 0.00425685, 0.0128756
datasets/dracula.txt, 0.00250792, 0.00314179, 0.00327246, 0.00346829, 0.0276599, 0.00410234, 0.0132869
datasets/dracula.txt, 0.00256073, 0.00314615, 0.00339069, 0.00326819, 0.0279979, 0.00417172, 0.0127871
datasets/dracula.txt, 0.00284288, 0.00330838, 0.00309786, 0.00314266, 0.0283816, 0.00409836, 0.0132366
datasets/dracula.txt, 0.00252962, 0.00313051, 0.00316459, 0.00317633, 0.0278782, 0.00409993, 0.0130336
datasets/dracula.txt, 0.00248055, 0.00307873, 0.00308402, 0.0033738, 0.0289274, 0.00422159, 0.0130055
datasets/dracula.txt, 0.00249542, 0.00302574, 0.003235, 0.00328925, 0.0281993, 0.00425636, 0.0133526
datasets/dracula.txt, 0.00252061, 0.00321345, 0.00326268, 0.00325381, 0.0285341, 0.00416326, 0.013286
datasets/dracula.txt, 0.00271964, 0.00317696, 0.00327174, 0.00337158, 0.0281373, 0.00416176, 0.013034
datasets/dracula.txt, 0.00254355, 0.00305494, 0.00311436, 0.00318155, 0.0282876, 0.00401582, 0.0131254
datasets/dracula.txt, 0.0026702, 0.00317559, 0.00318158, 0.00321626, 0.0281276, 0.00407259, 0.0129582
datasets/dracula.txt, 0.00258567, 0.00321622, 0.00321735, 0.00320684, 0.0283027, 0.00419803, 0.0132082
datasets/dracula.txt, 0.00253381, 0.00307084, 0.00319412, 0.00320732, 0.0278279, 0.00398854, 0.0131113
datasets/dracula.txt, 0.00254536, 0.00309783, 0.00333767, 0.00325521, 0.0282345, 0.00418553, 0.0132016
datasets/dracula.txt, 0.00262241, 0.00323096, 0.00327483, 0.00339668, 0.0280806, 0.00416989, 0.0132438
datasets/dracula.txt, 0.00252809, 0.00311584, 0.00327849, 0.00335972, 0.0275465, 0.00433866, 0.0130731
datasets/dracula.txt, 0.00256348, 0.00312805, 0.00310525, 0.00320148, 0.0284299, 0.00418954, 0.0131338
datasets/dracula.txt, 0.00249913, 0.00311219, 0.0031851, 0.0033187, 0.0282274, 0.00416861, 0.013184
datasets/dracula.txt, 0.00253092, 0.00304931, 0.00329617, 0.00354144, 0.028034, 0.00407248, 0.0130834
datasets/dracula.txt, 0.00263094, 0.00305805, 0.00311499, 0.00337013, 0.0277328, 0.00415438, 0.0128829
datasets/dracula.txt, 0.00258824, 0.00324156, 0.00320394, 0.00330676, 0.0284691, 0.00414719, 0.012362
datasets/dracula.txt, 0.00251384, 0.00305045, 0.00330925, 0.00340378, 0.028073, 0.00406101, 0.0126494
datasets/dracula.txt, 0.00254448, 0.00304196, 0.00311334, 0.00326026, 0.0282934, 0.00425678, 0.0126898
datasets/dracula.txt, 0.00249035, 0.00307838, 0.0030678, 0.00313316, 0.0280817, 0.00412327, 0.0129012
datasets/dracula.txt, 0.0025475, 0.00312468, 0.00315447, 0.00318209, 0.0279382, 0.0040378, 0.0131124
datasets/dracula.txt, 0.00252925, 0.00311274, 0.00313349, 0.00329557, 0.0278913, 0.00407427, 0.0130859
datasets/dracula.txt, 0.00250642, 0.00310867, 0.00312993, 0.00326484, 0.0281246, 0.0040265, 0.0131259
datasets/dracula.txt, 0.00255458, 0.00312579, 0.00321565, 0.00328922, 0.0278333, 0.00403145, 0.0133662
datasets/dracula.txt, 0.00259713, 0.00308408, 0.00331466, 0.00335558, 0.0277397, 0.00400265, 0.0129289
datasets/dracula.txt, 0.00249416, 0.00315207, 0.00309966, 0.00320808, 0.0284006, 0.00438915, 0.0129388
datasets/dracula.txt, 0.00262524, 0.00299986, 0.00319704, 0.00316878, 0.0282271, 0.00413151, 0.0127369
datasets/dracula.txt, 0.00251368, 0.00308709, 0.00321317, 0.00317598, 0.0282433, 0.0042127, 0.0130997
datasets/dracula.txt, 0.00254055, 0.00311614, 0.00325114, 0.00325811, 0.0276582, 0.0041584, 0.0132104
datasets/dracula.txt, 0.00274743, 0.00311991, 0.003165, 0.00319206, 0.0283455, 0.00402847, 0.0129847
datasets/dracula.txt, 0.00252333, 0.00306357, 0.00310547, 0.00324216, 0.0278061, 0.00405029, 0.0130453
datasets/dracula.txt, 0.0025802, 0.00315103, 0.0031162, 0.00337195, 0.028256, 0.00446747, 0.0132048
datasets/dracula.txt, 0.00261305, 0.00312599, 0.00328998, 0.0034707, 0.0286109, 0.00408382, 0.0130504
datasets/dracula.txt, 0.00248381, 0.00313809, 0.00333021, 0.00321167, 0.0278277, 0.00408799, 0.0134154
datasets/dracula.txt, 0.00252226, 0.00305818, 0.00310721, 0.00336741, 0.028576, 0.00422634, 0.0130763
datasets/dracula.txt, 0.00257721, 0.00309588, 0.00324139, 0.00329388, 0.0279635, 0.00416142, 0.0132048
datasets/dracula.txt, 0.00260006, 0.00350278, 0.00324335, 0.00337126, 0.0295444, 0.00449657, 0.0131957
datasets/dracula.txt, 0.00260153, 0.00319701, 0.00316546, 0.0032421, 0.0285527, 0.004156, 0.0128358
datasets/dracula.txt, 0.00259906, 0.00311354, 0.00325573, 0.0033098, 0.0282003, 0.00419241, 0.0129478
datasets/dracula.txt, 0.00263997, 0.00360242, 0.00327583, 0.00328687, 0.0283889, 0.00415795, 0.0131921
datasets/dracula.txt, 0.00256873, 0.00315774, 0.00318504, 0.00329817, 0.0283129, 0.00408936, 0.0131659
datasets/dracula.txt, 0.00260909, 0.0030479, 0.0032217, 0.00311834, 0.0282345, 0.00411133, 0.013336
datasets/dracula.txt, 0.00251446, 0.00310075, 0.0031294, 0.00324359, 0.0278685, 0.00403378, 0.0128622
datasets/dracula.txt, 0.00253724, 0.00305961, 0.0031493, 0.003222, 0.0280847, 0.00417759, 0.0132508
datasets/dracula.txt, 0.00255657, 0.00308368, 0.00311019, 0.00324804, 0.027899, 0.00402493, 0.0132003
datasets/dracula.txt, 0.00247828, 0.0031137, 0.0030946, 0.0032543, 0.0277763, 0.00407309, 0.0128459
datasets/dracula.txt, 0.00253705, 0.00303689, 0.00311985, 0.00314074, 0.0280863, 0.00405904, 0.0128779
datasets/dracula.txt, 0.00255282, 0.00330624, 0.00343151, 0.00338786, 0.0281144, 0.00412864, 0.0130738
datasets/dracula.txt, 0.00254094, 0.0030959, 0.0031039, 0.00315037, 0.0280589, 0.00408823, 0.0128996
datasets/dracula.txt, 0.00253787, 0.00306848, 0.00312128, 0.0035974, 0.0280977, 0.00411193, 0.0130608
datasets/dracula.txt, 0.00254307, 0.00309688, 0.00331322, 0.00315105, 0.0280798, 0.00398053, 0.0129688
datasets/dracula.txt, 0.00246154, 0.00309412, 0.00309949, 0.00316198, 0.0278463, 0.00410725, 0.0131215
datasets/dracula.txt, 0.00262149, 0.00321074, 0.00315354, 0.00319627, 0.027856, 0.00396393, 0.0129983
datasets/dracula.txt, 0.00251914, 0.00305672, 0.00319731, 0.00333225, 0.0281878, 0.00414461, 0.0132016
datasets/dracula.txt, 0.00276398, 0.00320564, 0.00319795, 0.00326838, 0.0285137, 0.00425777, 0.0129653
datasets/dracula.txt, 0.00267495, 0.00309652, 0.00319682, 0.00327057, 0.0281813, 0.00412506, 0.0127991
datasets/dracula.txt, 0.00252654, 0.00309578, 0.00327695, 0.00317531, 0.0279246, 0.00415, 0.0130953
datasets/dracula.txt, 0.00248533, 0.00315017, 0.00322007, 0.00327682, 0.028224, 0.00418195, 0.0133808
datasets/dracula.txt, 0.00260914, 0.00309554, 0.00310597, 0.00317521, 0.0282276, 0.00411139, 0.0129825
datasets/dracula.txt, 0.00252577, 0.00308369, 0.00315593, 0.00329468, 0.0279099, 0.0040554, 0.0132678
datasets/dracula.txt, 0.00250608, 0.00308348, 0.00305437, 0.00330171, 0.0276292, 0.0041148, 0.0130366
datasets/dracula.txt, 0.0025438, 0.00312726, 0.00320681, 0.00320394, 0.028073, 0.00413982, 0.0131108
datasets/dracula.txt, 0.00250813, 0.00317141, 0.00316045, 0.00329271, 0.0282998, 0.00408613, 0.0130205
datasets/iliad.txt, 0.0028586, 0.00327283, 0.00337256, 0.00385458, 0.0299111, 0.00416707, 0.0129531
datasets/iliad.txt, 0.0026135, 0.00320806, 0.00313215, 0.00337122, 0.0280987, 0.00407311, 0.0130615
datasets/iliad.txt, 0.00264115, 0.0030767, 0.0033166, 0.00329144, 0.0281857, 0.00415069, 0.0130944
datasets/iliad.txt, 0.00262412, 0.00305713, 0.00332233, 0.00332963, 0.0280343, 0.0041981, 0.0129941
datasets/iliad.txt, 0.00251211, 0.00313619, 0.00316117, 0.00322133, 0.0280602, 0.00414171, 0.0130116
datasets/iliad.txt, 0.00253387, 0.00308962, 0.00319959, 0.00327699, 0.0280373, 0.00413024, 0.0131411
datasets/iliad.txt, 0.0024785, 0.00305843, 0.00553202, 0.00323396, 0.0279858, 0.00421756, 0.0127195
datasets/iliad.txt, 0.00256212, 0.00309626, 0.00311725, 0.00320398, 0.028095, 0.00423632, 0.0129789
datasets/iliad.txt, 0.00288592, 0.00315314, 0.00318439, 0.00353559, 0.0283899, 0.00416845, 0.0128186
datasets/iliad.txt, 0.00257144, 0.00309757, 0.00320165, 0.00333072, 0.0283152, 0.00413044, 0.0129384
datasets/iliad.txt, 0.00258576, 0.00319289, 0.00314867, 0.00322555, 0.0280393, 0.00419981, 0.0130806
datasets/iliad.txt, 0.00254056, 0.00312086, 0.00315707, 0.00321957, 0.0279921, 0.00410603, 0.0132242
datasets/iliad.txt, 0.00255064, 0.00337259, 0.00311839, 0.00316788, 0.0296656, 0.00421444, 0.0133346
datasets/iliad.txt, 0.00258514, 0.00320266, 0.00343302, 0.0032576, 0.0285063, 0.00415034, 0.0133576
datasets/iliad.txt, 0.00253367, 0.00317334, 0.00320514, 0.00337737, 0.0283572, 0.00413916, 0.0128982
datasets/iliad.txt, 0.00247462, 0.00313659, 0.0031695, 0.00317118, 0.0280504, 0.00413725, 0.0133509
datasets/iliad.txt, 0.00251077, 0.00313715, 0.00340934, 0.00321778, 0.0280969, 0.00412666, 0.0130665
datasets/iliad.txt, 0.00265059, 0.00310908, 0.00321674, 0.00343996, 0.0283666, 0.00439527, 0.0132916
datasets/iliad.txt, 0.00264003, 0.00312255, 0.00316032, 0.00325294, 0.0280619, 0.00408976, 0.0129782
datasets/iliad.txt, 0.00256322, 0.00324929, 0.00323281, 0.00319568, 0.0281965, 0.00406143, 0.0129376
datasets/iliad.txt, 0.00247312, 0.00309653, 0.00312661, 0.00353479, 0.0278883, 0.00415716, 0.0135178
datasets/iliad.txt, 0.0025243, 0.00300487, 0.0031528, 0.00324879, 0.0279672, 0.00412676, 0.0131248
datasets/iliad.txt, 0.00256354, 0.00317033, 0.00334752, 0.00326089, 0.0279617, 0.00405316, 0.0131722
datasets/iliad.txt, 0.00254775, 0.00309277, 0.00324102, 0.00335185, 0.0279284, 0.00421402, 0.0130508
datasets/iliad.txt, 0.0025389, 0.00317756, 0.00326624, 0.00318856, 0.0282161, 0.00409295, 0.0129707
datasets/iliad.txt, 0.00253408, 0.00317043, 0.00311277, 0.0031197, 0.0282751, 0.00412259, 0.0130627
datasets/iliad.txt, 0.00251577, 0.00312976, 0.00317002, 0.00332104, 0.0288647, 0.00409733, 0.013152
datasets/iliad.txt, 0.00253906, 0.00307437, 0.00316829, 0.00325726, 0.0296018, 0.00419196, 0.0130987
datasets/iliad.txt, 0.00259195, 0.00312728, 0.00318802, 0.00327261, 0.0283054, 0.00417175, 0.0131851
datasets/iliad.txt, 0.00251472, 0.00307863, 0.00335198, 0.00333035, 0.0283085, 0.00415518, 0.0132109
datasets/iliad.txt, 0.00250407, 0.00311912, 0.00316917, 0.00326402, 0.0283803, 0.00425195, 0.0131189
