input_file, Read, PC, PCSA, HLL, KMV, MC, RC
datasets/crusoe.txt, 0.00188705, 0.00233195, 0.00231165, 0.00258884, 0.00386176, 0.00285745, 0.00317224
datasets/crusoe.txt, 0.00186367, 0.00227651, 0.00264827, 0.00254508, 0.00400796, 0.00293169, 0.00285041
datasets/crusoe.txt, 0.0019432, 0.00231459, 0.00226556, 0.00244548, 0.00389655, 0.00290997, 0.00283527
datasets/crusoe.txt, 0.00199706, 0.0023386, 0.00235062, 0.00259289, 0.00396594, 0.00306132, 0.00289956
datasets/crusoe.txt, 0.00207484, 0.002362, 0.00249424, 0.00257961, 0.00415866, 0.00288918, 0.00292249
datasets/crusoe.txt, 0.0019265, 0.00228759, 0.00239286, 0.00244337, 0.00401381, 0.00291721, 0.00307098
datasets/crusoe.txt, 0.00208291, 0.00272546, 0.00229953, 0.00238936, 0.00408691, 0.00281423, 0.00287935
datasets/crusoe.txt, 0.00200856, 0.00260475, 0.00244582, 0.00254375, 0.00383998, 0.00285223, 0.00296065
datasets/crusoe.txt, 0.00186561, 0.00254628, 0.00228594, 0.00241444, 0.00387294, 0.00554547, 0.00416159
datasets/crusoe.txt, 0.00286515, 0.00235803, 0.0024282, 0.00245365, 0.00388713, 0.00295817, 0.00277872
datasets/crusoe.txt, 0.00199873, 0.00229614, 0.00226901, 0.00240593, 0.00383845, 0.00280216, 0.00287905
datasets/crusoe.txt, 0.0018996, 0.00239655, 0.00233156, 0.00246843, 0.00481754, 0.00285142, 0.00287083
datasets/crusoe.txt, 0.00193852, 0.00239866, 0.00235963, 0.00253623, 0.00429371, 0.00285952, 0.00277025
datasets/crusoe.txt, 0.00187681, 0.00235963, 0.00226589, 0.00247283, 0.0037749, 0.00329608, 0.00270191
datasets/crusoe.txt, 0.00190583, 0.00234421, 0.0024471, 0.00237063, 0.00378309, 0.00307402, 0.0027429
datasets/crusoe.txt, 0.00186811, 0.00227206, 0.00257922, 0.0024123, 0.00375072, 0.00318141, 0.00270158
datasets/crusoe.txt, 0.00189505, 0.00224616, 0.00229186, 0.00259136, 0.00389054, 0.00282379, 0.00277755
datasets/crusoe.txt, 0.00185433, 0.00239428, 0.00227201, 0.0026962, 0.00379783, 0.00286422, 0.00279709
datasets/crusoe.txt, 0.0018617, 0.00228174, 0.00259727, 0.00276261, 0.00383455, 0.00280643, 0.00280036
datasets/crusoe.txt, 0.00205564, 0.00232513, 0.00238115, 0.00257162, 0.00400626, 0.00293232, 0.00293073
datasets/crusoe.txt, 0.00277893, 0.00224622, 0.00229846, 0.00238659, 0.00386426, 0.00396636, 0.00280078
datasets/crusoe.txt, 0.00213883, 0.00229645, 0.00227377, 0.00237886, 0.00394559, 0.0028836, 0.00287502
datasets/crusoe.txt, 0.00220678, 0.00229333, 0.00240266, 0.00264463, 0.00413387, 0.0028899, 0.00274345
datasets/crusoe.txt, 0.00190172, 0.00231418, 0.00242392, 0.0025158, 0.00404133, 0.00281146, 0.00281621
datasets/crusoe.txt, 0.00191124, 0.00228976, 0.00241697, 0.00255289, 0.00380594, 0.00317547, 0.00268709
datasets/crusoe.txt, 0.00187971, 0.00234598, 0.00262328, 0.00238226, 0.0039945, 0.00291536, 0.0029617
datasets/crusoe.txt, 0.00198138, 0.00234956, 0.00270241, 0.00240726, 0.00378323, 0.00284648, 0.00281241
datasets/crusoe.txt, 0.00194956, 0.00241196, 0.00242433, 0.00239145, 0.00377145, 0.00278621, 0.00284064
datasets/crusoe.txt, 0.00181537, 0.00236043, 0.00228299, 0.00268128, 0.00386268, 0.0028584, 0.00289389
datasets/crusoe.txt, 0.00205883, 0.00258336, 0.00250338, 0.00329603, 0.00399141, 0.00292925, 0.00283653
datasets/crusoe.txt, 0.00186158, 0.00244073, 0.00240377, 0.00269404, 0.00378421, 0.00284927, 0.00281967
datasets/crusoe.txt, 0.00188783, 0.00227525, 0.00233717, 0.00239603, 0.00391906, 0.00288735, 0.00280546
datasets/crusoe.txt, 0.00189274, 0.00234035, 0.00225552, 0.00239169, 0.00435138, 0.00288713, 0.00274123
datasets/crusoe.txt, 0.00188858, 0.00229369, 0.00242398, 0.00256905, 0.00410754, 0.00304963, 0.00287021
datasets/crusoe.txt, 0.00203339, 0.00234956, 0.00227286, 0.00241576, 0.00435388, 0.00286526, 0.00280792
datasets/crusoe.txt, 0.00192931, 0.00237248, 0.00228859, 0.00256924, 0.00391686, 0.00294666, 0.00273806
datasets/crusoe.txt, 0.00189724, 0.00259225, 0.00232891, 0.00236156, 0.00380591, 0.00286672, 0.00273788
datasets/crusoe.txt, 0.00236096, 0.00236272, 0.00240377, 0.0025742, 0.00389423, 0.00294066, 0.00274296
datasets/crusoe.txt, 0.00185746, 0.00237385, 0.00227808, 0.00239116, 0.00380578, 0.00295027, 0.00278542
datasets/crusoe.txt, 0.00184528, 0.00225827, 0.00227514, 0.00235733, 0.00408686, 0.00291739, 0.00279013
datasets/crusoe.txt, 0.00198229, 0.00232859, 0.00238839, 0.00245618, 0.00378307, 0.00280752, 0.00274049
datasets/crusoe.txt, 0.00186281, 0.00233102, 0.00242149, 0.00238935, 0.00387841, 0.0029449, 0.00279705
datasets/crusoe.txt, 0.00206536, 0.00234294, 0.0023196, 0.00242885, 0.00389689, 0.00290483, 0.00331205
datasets/crusoe.txt, 0.00185777, 0.00242795, 0.00250378, 0.00258346, 0.00404443, 0.00293365, 0.0027821
datasets/crusoe.txt, 0.00189448, 0.00234831, 0.00247833, 0.00252512, 0.00394211, 0.00285065, 0.0027958
datasets/crusoe.txt, 0.00203016, 0.00234102, 0.00231759, 0.00293226, 0.00380301, 0.00283051, 0.00273475
datasets/crusoe.txt, 0.00189596, 0.00227349, 0.00232317, 0.00257956, 0.00387571, 0.00288161, 0.00288348
datasets/crusoe.txt, 0.00197824, 0.00227435, 0.00229851, 0.0024828, 0.00391814, 0.0028289, 0.00291365
datasets/crusoe.txt, 0.0018423, 0.00227701, 0.00226919, 0.00247953, 0.00414169, 0.0029309, 0.0028683
datasets/crusoe.txt, 0.00192685, 0.00232473, 0.00235052, 0.0026774, 0.00390085, 0.0029196, 0.0027503
datasets/crusoe.txt, 0.00190464, 0.00230411, 0.00231117, 0.0024193, 0.00385958, 0.0028725, 0.00283249
datasets/crusoe.txt, 0.00189342, 0.00232054, 0.00227455, 0.00242034, 0.00385653, 0.00289272, 0.002788
datasets/crusoe.txt, 0.00185445, 0.002306, 0.00243629, 0.00249318, 0.00380319, 0.0028692, 0.00276734
datasets/crusoe.txt, 0.00189106, 0.00230197, 0.00236055, 0.00247294, 0.00408254, 0.00318286, 0.0026762
datasets/crusoe.txt, 0.00188977, 0.00225405, 0.00228848, 0.00238271, 0.00377773, 0.00285876, 0.00278022
datasets/crusoe.txt, 0.00185011, 0.00223128, 0.0022731, 0.00244869, 0.00383318, 0.00285056, 0.00273868
datasets/crusoe.txt, 0.00185618, 0.00225831, 0.0023247, 0.00250174, 0.00384674, 0.00287055, 0.00275271
datasets/crusoe.txt, 0.00187224, 0.00232203, 0.00236353, 0.0024617, 0.00382722, 0.00285731, 0.00279066
datasets/crusoe.txt, 0.00185078, 0.00230532, 0.00227261, 0.0024004, 0.00388791, 0.00300942, 0.00287307
datasets/crusoe.txt, 0.00203665, 0.00230196, 0.00232356, 0.00246553, 0.00501152, 0.00286339, 0.00273272
datasets/crusoe.txt, 0.00191375, 0.00230121, 0.002341, 0.00248267, 0.00382771, 0.00286687, 0.00280289
datasets/crusoe.txt, 0.00188107, 0.00231894, 0.00229581, 0.00238351, 0.0038793, 0.00294739, 0.0027797
datasets/crusoe.txt, 0.00190299, 0.00223208, 0.00228476, 0.00246769, 0.0039275, 0.00295923, 0.00294039
datasets/crusoe.txt, 0.00207781, 0.00251293, 0.00235407, 0.00241498, 0.00392391, 0.00285421, 0.00280154
datasets/crusoe.txt, 0.00189344, 0.00232942, 0.0023373, 0.00248045, 0.00396033, 0.00293171, 0.00286546
datasets/crusoe.txt, 0.00191343, 0.00235427, 0.00235608, 0.00248093, 0.00377717, 0.00285145, 0.00282987
datasets/crusoe.txt, 0.00192843, 0.00256483, 0.00238162, 0.00247878, 0.0037844, 0.00284604, 0.00296324
datasets/crusoe.txt, 0.00190986, 0.00231093, 0.00236917, 0.00249985, 0.00384817, 0.00298448, 0.00283841
datasets/crusoe.txt, 0.00185758, 0.00236033, 0.00228984, 0.00245149, 0.00386648, 0.00289253, 0.00280617
datasets/crusoe.txt, 0.00189207, 0.00228884, 0.00231264, 0.00241851, 0.00385053, 0.00290278, 0.00278971
datasets/crusoe.txt, 0.00189054, 0.0022884, 0.00238098, 0.00240888, 0.00382679, 0.00289071, 0.00283764
datasets/crusoe.txt, 0.00190498, 0.00232372, 0.00230426, 0.00240271, 0.00381144, 0.00290926, 0.00288466
datasets/crusoe.txt, 0.00196145, 0.00223802, 0.00232089, 0.00244058, 0.00385139, 0.00285596, 0.00294013
datasets/crusoe.txt, 0.00188357, 0.00228701, 0.00241592, 0.00244677, 0.00384891, 0.00290099, 0.00279882
datasets/crusoe.txt, 0.00189259, 0.00225449, 0.00236722, 0.00245151, 0.00377879, 0.0028022, 0.00283557
datasets/crusoe.txt, 0.00186386, 0.00226482, 0.00234128, 0.00248238, 0.00375625, 0.00284304, 0.00278916
datasets/crusoe.txt, 0.00193524, 0.00228665, 0.00243725, 0.00244068, 0.00390897, 0.0029395, 0.00277552
datasets/dracula.txt, 0.00256821, 0.00311337, 0.00373186, 0.00337991, 0.00524312, 0.0039169, 0.00405262
datasets/dracula.txt, 0.00335623, 0.00323697, 0.00315429, 0.00329197, 0.00521246, 0.00396091, 0.00384215
datasets/dracula.txt, 0.00249832, 0.00308976, 0.00307977, 0.00320016, 0.0051849, 0.00397064, 0.00377124
datasets/dracula.txt, 0.00250876, 0.00304397, 0.00355128, 0.00335517, 0.00526755, 0.00388894, 0.00386779
datasets/dracula.txt, 0.00250733, 0.00309569, 0.00317434, 0.00323707, 0.00527581, 0.00385734, 0.00376427
datasets/dracula.txt, 0.00250009, 0.00307474, 0.00331671, 0.00328504, 0.00515709, 0.00390123, 0.0036973
datasets/dracula.txt, 0.00247931, 0.00366683, 0.0031971, 0.00338358, 0.00516441, 0.00620196, 0.00417761
datasets/dracula.txt, 0.00304017, 0.00317822, 0.00318236, 0.00330579, 0.00564973, 0.00390418, 0.00381125
datasets/dracula.txt, 0.0025841, 0.0030589, 0.00344772, 0.00347354, 0.00524721, 0.00392593, 0.00386656
datasets/dracula.txt, 0.00253921, 0.00316805, 0.00328696, 0.00337505, 0.00524562, 0.0039696, 0.00419136
datasets/dracula.txt, 0.00254792, 0.00313779, 0.00313992, 0.00324448, 0.00541614, 0.0038268, 0.00368257
datasets/dracula.txt, 0.00249592, 0.00316871, 0.00307627, 0.00320913, 0.00525265, 0.00389099, 0.0037634
datasets/dracula.txt, 0.00251001, 0.00312638, 0.00312797, 0.00333444, 0.00518547, 0.00383785, 0.00360733
datasets/dracula.txt, 0.00259863, 0.00322098, 0.00314115, 0.00330507, 0.00522244, 0.0038388, 0.00376194
datasets/dracula.txt, 0.00251714, 0.00304842, 0.00313241, 0.00331594, 0.00507565, 0.00376202, 0.00370393
datasets/dracula.txt, 0.00250106, 0.00307554, 0.00313611, 0.00327863, 0.00519236, 0.00381362, 0.00376688
datasets/dracula.txt, 0.00279972, 0.00344015, 0.0033425, 0.00330341, 0.005159, 0.0038364, 0.00384827
datasets/dracula.txt, 0.00255182, 0.00304813, 0.00316755, 0.00407765, 0.00531431, 0.0039181, 0.00374016
datasets/dracula.txt, 0.00258249, 0.00317409, 0.00312509, 0.00342012, 0.00526656, 0.00380743, 0.00368574
datasets/dracula.txt, 0.00249323, 0.00307369, 0.00324694, 0.0033105, 0.00506071, 0.00379192, 0.00377409
datasets/dracula.txt, 0.0024983, 0.00310872, 0.00308071, 0.00332065, 0.0050559, 0.00381376, 0.00360303
datasets/dracula.txt, 0.00251601, 0.00314207, 0.00323349, 0.00331064, 0.00510375, 0.00389799, 0.0037789
datasets/dracula.txt, 0.00249762, 0.00305712, 0.00307901, 0.00331872, 0.00510952, 0.00386823, 0.00376747
datasets/dracula.txt, 0.00260719, 0.00303632, 0.00308303, 0.00321786, 0.00519669, 0.00388271, 0.0038171
datasets/dracula.txt, 0.00256131, 0.00304393, 0.00325088, 0.00329491, 0.00512277, 0.00384567, 0.00382831
datasets/dracula.txt, 0.0025326, 0.00308981, 0.00308639, 0.00335834, 0.00510218, 0.00382492, 0.00375485
datasets/dracula.txt, 0.00251578, 0.00309309, 0.00307195, 0.00340483, 0.00517605, 0.00391788, 0.00376056
datasets/dracula.txt, 0.00252168, 0.00305976, 0.00302559, 0.00332811, 0.00522733, 0.00388755, 0.00391552
datasets/dracula.txt, 0.00336022, 0.0031885, 0.00318319, 0.00325793, 0.0052282, 0.00400883, 0.00373419
datasets/dracula.txt, 0.00253335, 0.00317628, 0.00333276, 0.00322985, 0.00510254, 0.00385523, 0.00365315
datasets/dracula.txt, 0.00251193, 0.00313264, 0.0030693, 0.00320475, 0.00517855, 0.00382248, 0.00377345
datasets/dracula.txt, 0.00250486, 0.0031599, 0.003063, 0.00321703, 0.00502866, 0.00397746, 0.0036292
datasets/dracula.txt, 0.00251443, 0.00305283, 0.00306553, 0.00342167, 0.00513279, 0.00382964, 0.00382886
datasets/dracula.txt, 0.00257504, 0.00306531, 0.00306082, 0.0032111, 0.00512096, 0.00383657, 0.00366241
datasets/dracula.txt, 0.0024968, 0.00298258, 0.00364086, 0.00325576, 0.005131, 0.00382848, 0.00397525
datasets/dracula.txt, 0.00253591, 0.00305975, 0.00304824, 0.0032353, 0.00516461, 0.0038321, 0.00370574
datasets/dracula.txt, 0.00256693, 0.00313165, 0.00315785, 0.0031916, 0.00517227, 0.00385913, 0.00367778
datasets/dracula.txt, 0.00259348, 0.00303586, 0.00307679, 0.00379064, 0.00561746, 0.00403384, 0.00375497
datasets/dracula.txt, 0.00258986, 0.00316482, 0.00325475, 0.00333711, 0.00518526, 0.00377481, 0.00384493
datasets/dracula.txt, 0.00255952, 0.00309496, 0.00321564, 0.00326474, 0.0051676, 0.00400794, 0.00397484
datasets/dracula.txt, 0.00277685, 0.00327457, 0.00333075, 0.00338746, 0.00513925, 0.00386829, 0.00374931
datasets/dracula.txt, 0.00253033, 0.00305213, 0.00327123, 0.00336386, 0.00507766, 0.0038243, 0.00371956
datasets/dracula.txt, 0.00249857, 0.00306651, 0.00314357, 0.00322303, 0.00513486, 0.00382054, 0.00391928
datasets/dracula.txt, 0.0025455, 0.00310733, 0.00311664, 0.00343092, 0.00521545, 0.00393048, 0.00376473
datasets/dracula.txt, 0.00254748, 0.00313541, 0.00312097, 0.00324112, 0.00509842, 0.00383457, 0.00373858
datasets/dracula.txt, 0.00253378, 0.00304806, 0.00314277, 0.00329395, 0.00507187, 0.00377879, 0.00371744
datasets/dracula.txt, 0.00251191, 0.00357261, 0.00312079, 0.00325637, 0.00518981, 0.00388691, 0.00382959
datasets/dracula.txt, 0.00250786, 0.00312428, 0.00308594, 0.0033242, 0.00514215, 0.00390977, 0.0039591
datasets/dracula.txt, 0.00247272, 0.00310532, 0.00312342, 0.00323528, 0.00542763, 0.00384908, 0.00376382
datasets/dracula.txt, 0.00251681, 0.00309993, 0.00312024, 0.00319248, 0.00514665, 0.00393675, 0.00382796
datasets/dracula.txt, 0.00249992, 0.00313403, 0.00314923, 0.00328473, 0.00511449, 0.00382003, 0.00396991
datasets/dracula.txt, 0.00288597, 0.00305759, 0.0032644, 0.00328481, 0.00595682, 0.00435089, 0.00383885
datasets/dracula.txt, 0.00259121, 0.0034402, 0.00310364, 0.00328814, 0.00537757, 0.00397706, 0.00383783
datasets/dracula.txt, 0.00257, 0.00310525, 0.00337377, 0.00348873, 0.00531468, 0.00393583, 0.00387851
datasets/dracula.txt, 0.0025658, 0.00314244, 0.00313649, 0.00333629, 0.00542815, 0.00385599, 0.00365742
datasets/dracula.txt, 0.0025277, 0.00309768, 0.00310035, 0.00327411, 0.00516013, 0.0038013, 0.0037478
datasets/dracula.txt, 0.00283816, 0.00308052, 0.00319381, 0.00334863, 0.00513604, 0.00389405, 0.00363635
datasets/dracula.txt, 0.00261012, 0.00303211, 0.00304021, 0.003257, 0.0051567, 0.00383052, 0.00378056
datasets/dracula.txt, 0.0025467, 0.00310509, 0.00312744, 0.0032371, 0.00508167, 0.00391236, 0.00390958
datasets/dracula.txt, 0.00249968, 0.00319349, 0.00315497, 0.00337294, 0.00520574, 0.0038808, 0.00372672
datasets/dracula.txt, 0.00260278, 0.00314182, 0.00310986, 0.00343287, 0.00522724, 0.00383705, 0.00380481
datasets/dracula.txt, 0.00251411, 0.00308394, 0.00319305, 0.00315176, 0.00512847, 0.00382012, 0.00416625
datasets/dracula.txt, 0.00265914, 0.0031249, 0.00311597, 0.00348146, 0.00601765, 0.00387094, 0.00374895
datasets/dracula.txt, 0.00276498, 0.00332592, 0.00322855, 0.00340506, 0.00520852, 0.00391441, 0.00424049
datasets/dracula.txt, 0.00255528, 0.00325656, 0.00323977, 0.00337209, 0.00532072, 0.00398851, 0.00382964
datasets/dracula.txt, 0.00261268, 0.00315379, 0.0031041, 0.00328072, 0.00534813, 0.00405011, 0.00381362
datasets/dracula.txt, 0.00267264, 0.00315254, 0.00329173, 0.00325267, 0.00525994, 0.00395087, 0.0038702
datasets/dracula.txt, 0.00270345, 0.00313514, 0.00321735, 0.00337217, 0.00519819, 0.00396137, 0.00394463
datasets/dracula.txt, 0.00255892, 0.00313656, 0.0031575, 0.00348027, 0.00611857, 0.00388295, 0.00376177
datasets/dracula.txt, 0.00256444, 0.00316963, 0.00310542, 0.00335947, 0.00521624, 0.00388198, 0.0036859
datasets/dracula.txt, 0.0025118, 0.00318882, 0.00317773, 0.00337123, 0.00521287, 0.00389699, 0.00391471
datasets/dracula.txt, 0.00260014, 0.0031931, 0.00316423, 0.00328371, 0.0052863, 0.00390404, 0.00375109
datasets/dracula.txt, 0.00256755, 0.00315802, 0.00313122, 0.00322935, 0.0051799, 0.00390863, 0.00389927
datasets/dracula.txt, 0.00254186, 0.0033387, 0.00332301, 0.00350188, 0.00520937, 0.0038815, 0.00370289
datasets/dracula.txt, 0.00256287, 0.00311778, 0.00315064, 0.00344927, 0.00524433, 0.003857, 0.00394447
datasets/dracula.txt, 0.00267787, 0.00316685, 0.0031645, 0.00324187, 0.00526795, 0.00390445, 0.00449368
datasets/dracula.txt, 0.00271321, 0.00314164, 0.00319896, 0.00328697, 0.00515886, 0.00387908, 0.00368869
datasets/dracula.txt, 0.00264774, 0.00317292, 0.00314551, 0.00330539, 0.00510309, 0.00388529, 0.00368705
datasets/dracula.txt, 0.00257245, 0.00311736, 0.00309573, 0.00333972, 0.00518209, 0.00390078, 0.00385825
datasets/dracula.txt, 0.00286201, 0.00317937, 0.00312417, 0.00347355, 0.00537505, 0.00397538, 0.00374948
datasets/dracula.txt, 0.00252607, 0.00312417, 0.00317748, 0.00330672, 0.00521983, 0.00391216, 0.00372949
datasets/dracula.txt, 0.00258444, 0.00321943, 0.00313246, 0.00335745, 0.00524222, 0.00388222, 0.00369647
datasets/dracula.txt, 0.00253814, 0.00309426, 0.00305234, 0.0032721, 0.00519338, 0.0040011, 0.00369515
datasets/dracula.txt, 0.00249497, 0.00303116, 0.00317486, 0.00329482, 0.00520997, 0.00388532, 0.00383132
datasets/dracula.txt, 0.00250155, 0.0031063, 0.00318518, 0.00320781, 0.00514452, 0.00387012, 0.00393122
datasets/dracula.txt, 0.00267233, 0.00311418, 0.00304555, 0.00317426, 0.00510313, 0.0041128, 0.00392562
datasets/dracula.txt, 0.0025919, 0.00306874, 0.00315615, 0.00341837, 0.00516214, 0.00386027, 0.00374156
datasets/dracula.txt, 0.00300862, 0.0035365, 0.00353143, 0.00333813, 0.00538738, 0.0039116, 0.0037551
datasets/dracula.txt, 0.00253756, 0.00310695, 0.00313032, 0.00327241, 0.00530662, 0.00381605, 0.00391458
datasets/dracula.txt, 0.00258887, 0.00315159, 0.00376816, 0.00456907, 0.00527227, 0.00390178, 0.00369385
datasets/dracula.txt, 0.0026231, 0.00313586, 0.00309336, 0.00330269, 0.00522376, 0.00387071, 0.00399815
datasets/dracula.txt, 0.00272171, 0.00310503, 0.00327004, 0.00351451, 0.00524565, 0.00388298, 0.00392078
datasets/dracula.txt, 0.00253434, 0.00315414, 0.00319135, 0.00332531, 0.00526109, 0.00393458, 0.00373172
datasets/dracula.txt, 0.00253163, 0.00314272, 0.0031754, 0.00329529, 0.00514471, 0.00399011, 0.00390026
datasets/dracula.txt, 0.00267703, 0.00309507, 0.00327038, 0.00323144, 0.00519081, 0.00388624, 0.00375262
datasets/dracula.txt, 0.00265419, 0.00317059, 0.00320813, 0.00332463, 0.00525907, 0.00386185, 0.0036771
datasets/dracula.txt, 0.00256245, 0.00303942, 0.003091, 0.0033273, 0.00519873, 0.00395199, 0.00374648
datasets/dracula.txt, 0.00253056, 0.00306127, 0.00315046, 0.00323327, 0.0051121, 0.00378447, 0.00361331
datasets/dracula.txt, 0.00257862, 0.00312902, 0.00305642, 0.00320658, 0.00510131, 0.00384086, 0.00374977
datasets/dracula.txt, 0.00254547, 0.00307216, 0.00315487, 0.00317397, 0.00510007, 0.00380155, 0.00368821
datasets/iliad.txt, 0.00270869, 0.003472, 0.00319822, 0.00326142, 0.0052624, 0.00418093, 0.00401149
datasets/iliad.txt, 0.00262009, 0.00311348, 0.00315907, 0.00346198, 0.0052734, 0.00396596, 0.00398256
datasets/iliad.txt, 0.0026517, 0.00311504, 0.00312328, 0.00334426, 0.00526213, 0.0039126, 0.00388579
datasets/iliad.txt, 0.0027104, 0.00318442, 0.00326802, 0.00328713, 0.0052157, 0.00393233, 0.00376942
datasets/iliad.txt, 0.00296124, 0.0030968, 0.00311432, 0.00332805, 0.00513651, 0.00383112, 0.00374205
datasets/iliad.txt, 0.0025588, 0.00306166, 0.00324873, 0.0034505, 0.00521713, 0.0039817, 0.00375619
datasets/iliad.txt, 0.00259125, 0.00306991, 0.00315525, 0.00330081, 0.00518067, 0.00394658, 0.00390634
datasets/iliad.txt, 0.00252311, 0.0031052, 0.00330995, 0.00345751, 0.00528574, 0.00395808, 0.00382312
datasets/iliad.txt, 0.00251579, 0.00358025, 0.00331491, 0.00321074, 0.00508399, 0.00393762, 0.00378692
datasets/iliad.txt, 0.00250179, 0.00315537, 0.00304627, 0.00337901, 0.00520643, 0.00390544, 0.00390603
datasets/iliad.txt, 0.00253155, 0.00308757, 0.00322002, 0.00318828, 0.00514946, 0.00387777, 0.00381718
datasets/iliad.txt, 0.00254205, 0.00311342, 0.00332133, 0.00333543, 0.0051809, 0.00397096, 0.00377008
datasets/iliad.txt, 0.00251707, 0.00307858, 0.00317945, 0.00352549, 0.00523494, 0.00391877, 0.00372332
datasets/iliad.txt, 0.00260461, 0.00308908, 0.00308983, 0.00321373, 0.00517256, 0.00387346, 0.00385058
datasets/iliad.txt, 0.00249407, 0.00308849, 0.00311537, 0.00328765, 0.00514842, 0.00385323, 0.00385471
datasets/iliad.txt, 0.00252826, 0.00307303, 0.003507, 0.00332203, 0.00523941, 0.00392115, 0.00376196
datasets/iliad.txt, 0.00254799, 0.00320736, 0.00309079, 0.00324423, 0.00514426, 0.0040465, 0.00368735
datasets/iliad.txt, 0.00255711, 0.00307486, 0.00318259, 0.00347464, 0.00518984, 0.00390242, 0.00380041
datasets/iliad.txt, 0.00254875, 0.00310224, 0.00322285, 0.00325723, 0.00521649, 0.00393153, 0.00390149
datasets/iliad.txt, 0.00256129, 0.00315645, 0.0032143, 0.00338898, 0.00516868, 0.00383686, 0.0040137
datasets/iliad.txt, 0.00252445, 0.00310516, 0.00313069, 0.00317821, 0.00535192, 0.00387661, 0.00378645
datasets/iliad.txt, 0.00257417, 0.00304401, 0.00300322, 0.00321783, 0.00516249, 0.0038967, 0.00379678
datasets/iliad.txt, 0.0025082, 0.00304357, 0.00328178, 0.00332072, 0.00516032, 0.0038784, 0.00379391
datasets/iliad.txt, 0.00251736, 0.00306239, 0.00309334, 0.0033777, 0.00517655, 0.003862, 0.00384203
datasets/iliad.txt, 0.00257091, 0.00308795, 0.00321152, 0.00322245, 0.00516953, 0.00403034, 0.00374567
datasets/iliad.txt, 0.00255137, 0.00308679, 0.00318637, 0.00339819, 0.00513169, 0.00390677, 0.00370047
datasets/iliad.txt, 0.00253608, 0.00311865, 0.00314555, 0.00330355, 0.00512581, 0.00394593, 0.00383783
datasets/iliad.txt, 0.00254818, 0.00306022, 0.00323848, 0.00331268, 0.00519806, 0.0039044, 0.00399702
datasets/iliad.txt, 0.0025686, 0.00309692, 0.00319746, 0.00330708, 0.00530017, 0.00384549, 0.00376625
datasets/iliad.txt, 0.00262703, 0.00317431, 0.00307528, 0.00316672, 0.00508426, 0.00386507, 0.0037159
