input_file, Card, PC, PCSA, HLL, KMV, MC, RC
datasets/crusoe.txt, 6245, 10590, 4633, 4108, 5523, 5114, 5727
datasets/crusoe.txt, 6245, 2647, 7156, 5325, 5788, 6563, 7755
datasets/crusoe.txt, 6245, 10590, 4840, 5000, 5894, 6044, 4774
datasets/crusoe.txt, 6245, 5295, 8149, 6534, 5728, 8043, 11158
datasets/crusoe.txt, 6245, 10590, 5522, 7056, 5566, 5231, 4493
datasets/crusoe.txt, 6245, 2647, 7487, 6851, 4909, 5046, 8240
datasets/crusoe.txt, 6245, 10590, 5295, 6109, 6492, 6613, 7755
datasets/crusoe.txt, 6245, 5295, 7487, 6190, 3767, 5917, 4493
datasets/crusoe.txt, 6245, 5295, 5522, 9534, 9230, 10071, 3980
datasets/crusoe.txt, 6245, 10590, 5771, 5146, 5580, 4403, 7755
datasets/crusoe.txt, 6245, 2647, 4447, 10283, 4990, 3829, 3980
datasets/crusoe.txt, 6245, 5295, 4840, 3656, 6313, 7080, 6085
datasets/crusoe.txt, 6245, 10590, 5295, 5132, 6671, 5433, 5727
datasets/crusoe.txt, 6245, 42362, 6019, 6633, 6125, 6512, 7755
datasets/crusoe.txt, 6245, 2647, 6019, 4459, 5923, 5582, 2306
datasets/crusoe.txt, 6245, 2647, 6557, 5942, 11662, 14687, 6465
datasets/crusoe.txt, 6245, 5295, 5067, 6785, 5352, 4153, 7299
datasets/crusoe.txt, 6245, 2647, 6019, 6357, 9891, 4864, 3123
datasets/crusoe.txt, 6245, 5295, 5771, 4366, 3641, 3746, 7755
datasets/crusoe.txt, 6245, 42362, 6288, 6541, 12532, 8233, 3318
datasets/crusoe.txt, 6245, 21181, 8149, 7423, 6982, 8212, 15109
datasets/crusoe.txt, 6245, 10590, 8894, 5361, 8175, 8642, 9884
datasets/crusoe.txt, 6245, 10590, 7487, 6683, 6440, 5734, 5073
datasets/crusoe.txt, 6245, 2647, 9287, 4900, 4225, 6362, 5073
datasets/crusoe.txt, 6245, 5295, 6019, 6534, 7730, 7442, 3318
datasets/crusoe.txt, 6245, 21181, 8149, 9316, 9512, 7420, 2766
datasets/crusoe.txt, 6245, 5295, 6019, 4833, 5210, 5332, 20460
datasets/crusoe.txt, 6245, 21181, 7818, 5893, 4775, 6004, 4774
datasets/crusoe.txt, 6245, 10590, 5067, 4593, 6108, 5806, 6085
datasets/crusoe.txt, 6245, 5295, 7818, 5769, 5734, 7857, 7755
datasets/crusoe.txt, 6245, 21181, 5295, 7879, 9066, 7585, 3746
datasets/crusoe.txt, 6245, 5295, 4840, 4225, 3580, 4398, 1336
datasets/crusoe.txt, 6245, 10590, 7487, 7200, 5272, 5629, 3746
datasets/crusoe.txt, 6245, 2647, 4633, 4238, 5973, 6931, 5390
datasets/crusoe.txt, 6245, 2647, 4633, 4688, 4647, 4529, 1602
datasets/crusoe.txt, 6245, 10590, 7818, 8553, 5098, 6699, 6465
datasets/crusoe.txt, 6245, 2647, 5067, 5141, 4264, 5778, 3980
datasets/crusoe.txt, 6245, 10590, 6288, 14969, 7175, 6577, 5390
datasets/crusoe.txt, 6245, 5295, 6019, 6595, 4654, 4878, 5727
datasets/crusoe.txt, 6245, 5295, 6846, 4833, 7259, 6269, 7299
datasets/crusoe.txt, 6245, 2647, 6846, 5645, 7694, 8271, 6085
datasets/crusoe.txt, 6245, 10590, 6288, 6329, 4701, 5276, 2939
datasets/crusoe.txt, 6245, 10590, 3909, 5578, 3701, 5217, 2170
datasets/crusoe.txt, 6245, 5295, 7818, 5300, 7073, 7639, 2603
datasets/crusoe.txt, 6245, 10590, 5295, 10846, 10837, 10143, 4493
datasets/crusoe.txt, 6245, 10590, 5295, 5132, 5726, 7110, 5727
datasets/crusoe.txt, 6245, 5295, 7156, 4302, 4647, 4937, 16054
datasets/crusoe.txt, 6245, 10590, 8894, 6440, 7809, 9035, 3525
datasets/crusoe.txt, 6245, 5295, 6019, 6411, 3865, 4982, 6085
datasets/crusoe.txt, 6245, 21181, 6846, 5356, 4167, 6079, 5073
datasets/crusoe.txt, 6245, 5295, 7156, 6357, 9358, 9105, 3123
datasets/crusoe.txt, 6245, 10590, 4633, 5808, 4535, 5269, 3980
datasets/crusoe.txt, 6245, 10590, 6846, 8059, 9788, 6468, 11855
datasets/crusoe.txt, 6245, 10590, 4261, 4342, 6832, 6875, 9884
datasets/crusoe.txt, 6245, 10590, 6019, 8975, 11263, 6670, 8755
datasets/crusoe.txt, 6245, 10590, 8894, 6785, 6061, 6828, 2170
datasets/crusoe.txt, 6245, 2647, 6019, 7198, 4592, 5128, 3980
datasets/crusoe.txt, 6245, 10590, 5522, 4289, 6740, 6173, 7299
datasets/crusoe.txt, 6245, 5295, 5522, 4403, 12605, 8462, 8755
datasets/crusoe.txt, 6245, 10590, 4840, 4673, 8080, 4660, 2042
datasets/dracula.txt, 9425, 10590, 8522, 7312, 12934, 14437, 11158
datasets/dracula.txt, 9425, 21181, 11542, 9047, 13700, 13605, 6869
datasets/dracula.txt, 9425, 42362, 8894, 12407, 7782, 8339, 8755
datasets/dracula.txt, 9425, 5295, 8894, 6978, 6828, 6777, 29437
datasets/dracula.txt, 9425, 10590, 11045, 6818, 13049, 11288, 5073
datasets/dracula.txt, 9425, 5295, 11542, 9254, 9292, 11769, 13384
datasets/dracula.txt, 9425, 10590, 8522, 9285, 7970, 11848, 2450
datasets/dracula.txt, 9425, 42362, 10135, 9146, 8385, 9044, 5727
datasets/dracula.txt, 9425, 10590, 7487, 9601, 13244, 10851, 3525
datasets/dracula.txt, 9425, 5295, 8522, 7056, 9305, 8912, 8240
datasets/dracula.txt, 9425, 84725, 10590, 11773, 13969, 9031, 9302
datasets/dracula.txt, 9425, 21181, 12576, 11509, 7725, 7669, 9884
datasets/dracula.txt, 9425, 5295, 11045, 6031, 10119, 7962, 7755
datasets/dracula.txt, 9425, 5295, 11542, 9939, 9758, 6695, 12597
datasets/dracula.txt, 9425, 10590, 9287, 7233, 8502, 8987, 15109
datasets/dracula.txt, 9425, 2647, 13714, 16316, 7617, 8130, 5390
datasets/dracula.txt, 9425, 2647, 9287, 7182, 13606, 11714, 14221
datasets/dracula.txt, 9425, 1323, 7156, 5113, 5875, 8558, 8240
datasets/dracula.txt, 9425, 5295, 6288, 10190, 11318, 12374, 18123
datasets/dracula.txt, 9425, 5295, 7818, 5645, 13637, 11836, 4229
datasets/dracula.txt, 9425, 10590, 10135, 13441, 9161, 9678, 5073
datasets/dracula.txt, 9425, 2647, 7487, 9750, 10443, 11458, 23097
datasets/dracula.txt, 9425, 10590, 10135, 13178, 15160, 10067, 9884
datasets/dracula.txt, 9425, 5295, 9287, 10975, 6428, 8748, 15109
datasets/dracula.txt, 9425, 10590, 7156, 5634, 11722, 8887, 5390
datasets/dracula.txt, 9425, 5295, 10590, 10651, 6249, 7149, 7299
datasets/dracula.txt, 9425, 10590, 10135, 8932, 9951, 10527, 6085
datasets/dracula.txt, 9425, 10590, 9287, 9281, 8335, 7815, 11855
datasets/dracula.txt, 9425, 42362, 10135, 14663, 9086, 6071, 4774
datasets/dracula.txt, 9425, 5295, 8149, 6227, 13817, 11796, 14221
datasets/dracula.txt, 9425, 5295, 9287, 8712, 12050, 12724, 13384
datasets/dracula.txt, 9425, 42362, 7818, 13736, 6251, 6487, 8755
datasets/dracula.txt, 9425, 10590, 11542, 10003, 6526, 6389, 9302
datasets/dracula.txt, 9425, 2647, 8522, 5513, 7758, 7063, 3525
datasets/dracula.txt, 9425, 10590, 9287, 8975, 10005, 12347, 3525
datasets/dracula.txt, 9425, 10590, 10135, 11111, 10993, 10279, 9302
datasets/dracula.txt, 9425, 10590, 9701, 7547, 5628, 5419, 9884
datasets/dracula.txt, 9425, 21181, 7818, 9826, 7449, 9251, 8240
datasets/dracula.txt, 9425, 5295, 11045, 7923, 7606, 7162, 5727
datasets/dracula.txt, 9425, 42362, 12059, 13736, 7741, 7604, 4493
datasets/dracula.txt, 9425, 10590, 9701, 7629, 14167, 10083, 9884
datasets/dracula.txt, 9425, 42362, 10135, 14008, 11972, 14979, 2766
datasets/dracula.txt, 9425, 21181, 8149, 13362, 8995, 8516, 53974
datasets/dracula.txt, 9425, 2647, 6557, 12715, 6550, 7859, 10502
datasets/dracula.txt, 9425, 5295, 11542, 7056, 10547, 9172, 5390
datasets/dracula.txt, 9425, 5295, 12059, 12490, 8739, 11561, 11158
datasets/dracula.txt, 9425, 42362, 11045, 12852, 11877, 15780, 7755
datasets/dracula.txt, 9425, 10590, 9701, 8205, 11453, 12181, 3525
datasets/dracula.txt, 9425, 21181, 11045, 14457, 9318, 11094, 9884
datasets/dracula.txt, 9425, 10590, 10590, 11274, 8594, 8535, 14221
datasets/dracula.txt, 9425, 21181, 11045, 9504, 7090, 9215, 3746
datasets/dracula.txt, 9425, 2647, 7156, 7164, 6839, 10314, 11855
datasets/dracula.txt, 9425, 5295, 9701, 5556, 7975, 9699, 4229
datasets/dracula.txt, 9425, 5295, 11045, 6720, 6564, 7866, 14221
datasets/dracula.txt, 9425, 10590, 7156, 7588, 7784, 7980, 23097
datasets/dracula.txt, 9425, 21181, 8894, 8904, 12058, 13024, 29437
datasets/dracula.txt, 9425, 10590, 9287, 6974, 15023, 14086, 12597
datasets/dracula.txt, 9425, 10590, 9287, 5428, 7018, 7515, 9884
datasets/dracula.txt, 9425, 10590, 8149, 9285, 13952, 9109, 6465
datasets/dracula.txt, 9425, 21181, 6846, 7996, 9005, 11624, 7755
datasets/dracula.txt, 9425, 5295, 10590, 9164, 9369, 13142, 7755
datasets/dracula.txt, 9425, 10590, 8894, 9105, 6306, 6858, 2939
datasets/dracula.txt, 9425, 10590, 8522, 7712, 8695, 8076, 6465
datasets/dracula.txt, 9425, 10590, 8894, 8658, 7982, 6466, 5727
datasets/dracula.txt, 9425, 10590, 9287, 9456, 7443, 8733, 5073
datasets/dracula.txt, 9425, 21181, 11045, 13378, 11027, 8087, 4493
datasets/dracula.txt, 9425, 1323, 9287, 4987, 9763, 6949, 5390
datasets/dracula.txt, 9425, 2647, 7487, 5341, 8855, 8199, 6085
datasets/dracula.txt, 9425, 21181, 8522, 20909, 9102, 9703, 18123
datasets/dracula.txt, 9425, 5295, 9701, 14026, 9341, 7290, 13384
datasets/dracula.txt, 9425, 84725, 8149, 6089, 10570, 6778, 9302
datasets/dracula.txt, 9425, 10590, 9701, 9045, 10181, 6800, 7755
datasets/dracula.txt, 9425, 21181, 9287, 7443, 9616, 12401, 8755
datasets/dracula.txt, 9425, 5295, 10135, 9018, 7394, 6981, 13384
datasets/dracula.txt, 9425, 5295, 13134, 8904, 6979, 9524, 7299
datasets/dracula.txt, 9425, 2647, 8894, 6245, 8678, 8931, 8240
datasets/dracula.txt, 9425, 10590, 11542, 8876, 8832, 10026, 5727
datasets/dracula.txt, 9425, 10590, 12059, 24327, 13496, 12176, 13384
datasets/dracula.txt, 9425, 21181, 10590, 13229, 10767, 10918, 8240
datasets/dracula.txt, 9425, 42362, 11542, 9300, 10002, 9719, 6869
datasets/dracula.txt, 9425, 10590, 7487, 8202, 11518, 12851, 6869
datasets/dracula.txt, 9425, 21181, 11542, 9076, 9054, 8772, 14221
datasets/dracula.txt, 9425, 21181, 10590, 9835, 9337, 13736, 12597
datasets/dracula.txt, 9425, 5295, 10135, 7428, 6537, 9628, 11158
datasets/dracula.txt, 9425, 21181, 10135, 11382, 7457, 6166, 4493
datasets/dracula.txt, 9425, 10590, 10135, 13702, 10008, 6401, 10502
datasets/dracula.txt, 9425, 10590, 8894, 8065, 11601, 12305, 9884
datasets/dracula.txt, 9425, 10590, 8522, 6444, 8729, 9809, 8755
datasets/dracula.txt, 9425, 5295, 11045, 9528, 12809, 10579, 8240
datasets/dracula.txt, 9425, 84725, 10590, 11847, 7834, 9894, 2939
datasets/dracula.txt, 9425, 5295, 7487, 7482, 9792, 12095, 3980
datasets/dracula.txt, 9425, 5295, 8149, 8685, 5723, 6945, 8755
datasets/dracula.txt, 9425, 5295, 9287, 6595, 8306, 9517, 7755
datasets/dracula.txt, 9425, 10590, 8522, 13314, 10216, 10105, 6869
datasets/dracula.txt, 9425, 10590, 12576, 12233, 10867, 8273, 8755
datasets/dracula.txt, 9425, 10590, 6846, 4817, 13937, 13771, 2306
datasets/dracula.txt, 9425, 21181, 9287, 6935, 8229, 7657, 8240
datasets/dracula.txt, 9425, 10590, 7487, 8005, 15486, 10628, 4229
datasets/dracula.txt, 9425, 5295, 10135, 10743, 6420, 5864, 7755
datasets/dracula.txt, 9425, 5295, 9701, 13283, 10727, 9482, 6465
datasets/iliad.txt, 8925, 2647, 7156, 7173, 6022, 5955, 4774
datasets/iliad.txt, 8925, 10590, 8149, 10153, 13422, 13361, 12597
datasets/iliad.txt, 8925, 5295, 12059, 8502, 8342, 11336, 5073
datasets/iliad.txt, 8925, 10590, 9287, 7092, 8851, 9210, 4229
datasets/iliad.txt, 8925, 10590, 11045, 6987, 8170, 8194, 7755
datasets/iliad.txt, 8925, 5295, 9287, 8476, 11807, 11447, 4229
datasets/iliad.txt, 8925, 5295, 9287, 7399, 8441, 8017, 21739
datasets/iliad.txt, 8925, 5295, 9287, 6343, 9446, 9465, 8240
datasets/iliad.txt, 8925, 10590, 7818, 7879, 9380, 9245, 15109
datasets/iliad.txt, 8925, 21181, 9287, 6549, 5364, 5233, 10502
datasets/iliad.txt, 8925, 5295, 13714, 9900, 6565, 7594, 6085
datasets/iliad.txt, 8925, 5295, 8894, 9285, 6451, 7631, 4229
datasets/iliad.txt, 8925, 5295, 9701, 6123, 11520, 12197, 2170
datasets/iliad.txt, 8925, 5295, 9287, 7754, 9783, 10821, 9302
datasets/iliad.txt, 8925, 5295, 10590, 8904, 8056, 7346, 7755
datasets/iliad.txt, 8925, 21181, 7156, 6560, 8413, 7022, 9302
datasets/iliad.txt, 8925, 5295, 6846, 6300, 8910, 7876, 19256
datasets/iliad.txt, 8925, 10590, 10135, 8351, 9138, 8706, 16054
datasets/iliad.txt, 8925, 5295, 8894, 8821, 10012, 8529, 6085
datasets/iliad.txt, 8925, 2647, 9701, 7164, 9165, 12846, 18123
datasets/iliad.txt, 8925, 21181, 6846, 7819, 9254, 12087, 8240
datasets/iliad.txt, 8925, 5295, 8894, 7502, 9415, 7905, 3123
datasets/iliad.txt, 8925, 10590, 8522, 8065, 7206, 7355, 13384
datasets/iliad.txt, 8925, 5295, 7156, 8502, 7838, 8827, 15109
datasets/iliad.txt, 8925, 21181, 9287, 8134, 4649, 5634, 2450
datasets/iliad.txt, 8925, 10590, 7818, 7841, 7549, 12993, 6085
datasets/iliad.txt, 8925, 42362, 8522, 12830, 8397, 8860, 16054
datasets/iliad.txt, 8925, 10590, 8149, 10856, 6299, 6626, 10502
datasets/iliad.txt, 8925, 21181, 8894, 9801, 10260, 8992, 7755
datasets/iliad.txt, 8925, 21181, 5067, 11712, 6297, 6969, 10502
datasets/iliad.txt, 8925, 21181, 8894, 10983, 7715, 9445, 15109
datasets/iliad.txt, 8925, 21181, 9701, 7346, 8581, 10038, 3123
datasets/iliad.txt, 8925, 2647, 9287, 8605, 6765, 6602, 16054
datasets/iliad.txt, 8925, 5295, 9287, 6893, 5329, 6604, 14221
datasets/iliad.txt, 8925, 21181, 7487, 8632, 9457, 8077, 8755
datasets/iliad.txt, 8925, 5295, 8894, 7108, 8549, 8670, 9884
datasets/iliad.txt, 8925, 5295, 7818, 8904, 6926, 7904, 11158
datasets/iliad.txt, 8925, 21181, 10135, 11336, 5395, 6723, 7299
datasets/iliad.txt, 8925, 10590, 12059, 8253, 8168, 9811, 11855
datasets/iliad.txt, 8925, 10590, 9701, 9339, 12989, 12485, 15109
datasets/iliad.txt, 8925, 2647, 11542, 6415, 6729, 7804, 20460
datasets/iliad.txt, 8925, 10590, 9701, 10445, 9833, 9599, 6085
datasets/iliad.txt, 8925, 10590, 8894, 8158, 7597, 8064, 11158
datasets/iliad.txt, 8925, 5295, 6846, 3856, 7623, 5658, 6869
datasets/iliad.txt, 8925, 5295, 8522, 8205, 6619, 6653, 6465
datasets/iliad.txt, 8925, 5295, 9701, 6655, 7021, 6491, 15109
datasets/iliad.txt, 8925, 21181, 9701, 7841, 7798, 8050, 5073
datasets/iliad.txt, 8925, 2647, 8149, 8725, 8702, 10996, 10502
datasets/iliad.txt, 8925, 42362, 8149, 11986, 7649, 6696, 9884
datasets/iliad.txt, 8925, 10590, 8149, 8876, 9247, 7666, 7755
datasets/iliad.txt, 8925, 10590, 8894, 6386, 7678, 10080, 9884
datasets/iliad.txt, 8925, 21181, 6557, 4003, 6712, 8374, 5727
datasets/iliad.txt, 8925, 2647, 9287, 7497, 6267, 8268, 4493
datasets/iliad.txt, 8925, 2647, 9287, 9921, 5552, 6605, 5390
datasets/iliad.txt, 8925, 5295, 8522, 11364, 7361, 8818, 6085
datasets/iliad.txt, 8925, 2647, 7487, 6641, 7220, 10108, 9302
datasets/iliad.txt, 8925, 21181, 9287, 15747, 11593, 17132, 6869
datasets/iliad.txt, 8925, 2647, 8522, 5428, 9474, 10395, 27705
datasets/iliad.txt, 8925, 21181, 10135, 9408, 8954, 12173, 11855
datasets/iliad.txt, 8925, 21181, 6019, 9308, 5921, 6501, 4493
datasets/iliad.txt, 8925, 10590, 10135, 14233, 9354, 11756, 2042
datasets/iliad.txt, 8925, 10590, 8894, 8989, 9506, 10911, 5390
datasets/iliad.txt, 8925, 10590, 7818, 9331, 9980, 6286, 19256
datasets/iliad.txt, 8925, 5295, 9287, 5551, 12084, 12789, 11855
datasets/iliad.txt, 8925, 5295, 8149, 8099, 9188, 8905, 8240
datasets/iliad.txt, 8925, 10590, 6846, 7712, 13486, 12849, 9302
datasets/iliad.txt, 8925, 10590, 10135, 7389, 13543, 10694, 8240
datasets/iliad.txt, 8925, 10590, 7156, 14078, 10574, 9208, 12597
datasets/iliad.txt, 8925, 10590, 9701, 7862, 5232, 5205, 3525
datasets/iliad.txt, 8925, 5295, 6557, 5551, 6484, 6916, 6085
datasets/iliad.txt, 8925, 10590, 7818, 12366, 14056, 10250, 4229
datasets/iliad.txt, 8925, 21181, 10135, 9254, 9495, 13113, 21739
datasets/iliad.txt, 8925, 84725, 14334, 15034, 6698, 6885, 7299
datasets/iliad.txt, 8925, 10590, 7487, 13175, 9091, 7661, 10502
datasets/iliad.txt, 8925, 21181, 8149, 7019, 7015, 7636, 20460
datasets/iliad.txt, 8925, 10590, 8149, 7797, 6306, 7202, 16054
datasets/iliad.txt, 8925, 5295, 7156, 13473, 10452, 9988, 11855
datasets/iliad.txt, 8925, 5295, 8894, 6595, 7086, 6544, 4229
datasets/iliad.txt, 8925, 10590, 8894, 6653, 14616, 13280, 9302
datasets/iliad.txt, 8925, 5295, 9287, 12272, 9091, 8913, 11855
datasets/iliad.txt, 8925, 10590, 8522, 12233, 10013, 8466, 11158
datasets/iliad.txt, 8925, 5295, 8894, 7929, 7872, 8064, 7755
datasets/iliad.txt, 8925, 10590, 6019, 6681, 6838, 6202, 8755
datasets/iliad.txt, 8925, 2647, 6019, 4642, 7028, 6170, 3746
datasets/iliad.txt, 8925, 2647, 11542, 6978, 8537, 8047, 7299
datasets/iliad.txt, 8925, 21181, 8522, 9700, 8429, 7389, 19256
datasets/iliad.txt, 8925, 21181, 10135, 8036, 8335, 13427, 17057
datasets/iliad.txt, 8925, 10590, 11542, 14856, 7374, 9884, 9302
datasets/iliad.txt, 8925, 5295, 11542, 8605, 6174, 9038, 9302
datasets/iliad.txt, 8925, 42362, 6557, 9956, 9920, 9673, 5390
datasets/iliad.txt, 8925, 10590, 12059, 11737, 8438, 10725, 4774
datasets/iliad.txt, 8925, 10590, 6019, 5286, 12325, 9445, 8240
datasets/iliad.txt, 8925, 42362, 8149, 12859, 6645, 7025, 11158
datasets/iliad.txt, 8925, 2647, 7818, 4900, 10780, 12268, 4774
datasets/iliad.txt, 8925, 21181, 12059, 9135, 6945, 9696, 14221
datasets/iliad.txt, 8925, 1323, 8894, 6190, 12524, 11258, 5390
datasets/iliad.txt, 8925, 2647, 9287, 5099, 11412, 9249, 3318
datasets/iliad.txt, 8925, 21181, 11045, 9194, 7577, 8390, 13384
datasets/iliad.txt, 8925, 1323, 6846, 6190, 6543, 8721, 14221
datasets/iliad.txt, 8925, 21181, 6557, 7670, 11242, 10516, 15109
datasets/mare-balena.txt, 5670, 5295, 6288, 6183, 6985, 9125, 9884
datasets/mare-balena.txt, 5670, 5295, 6557, 5254, 7198, 6676, 9302
datasets/mare-balena.txt, 5670, 1323, 5295, 5545, 6012, 5233, 5073
datasets/mare-balena.txt, 5670, 2647, 5067, 4638, 5333, 4669, 3525
datasets/mare-balena.txt, 5670, 2647, 7818, 13221, 5528, 4567, 5727
datasets/mare-balena.txt, 5670, 42362, 5522, 7101, 4013, 5503, 4774
datasets/mare-balena.txt, 5670, 5295, 6288, 6012, 8165, 9555, 3746
datasets/mare-balena.txt, 5670, 10590, 4261, 3866, 6243, 7858, 3318
datasets/mare-balena.txt, 5670, 21181, 6288, 9316, 5341, 4260, 8755
datasets/mare-balena.txt, 5670, 21181, 7487, 11712, 6238, 6941, 2603
datasets/mare-balena.txt, 5670, 10590, 5295, 10940, 5000, 5115, 9884
datasets/mare-balena.txt, 5670, 2647, 7487, 6083, 6800, 3436, 2170
datasets/mare-balena.txt, 5670, 10590, 5067, 6944, 6385, 5499, 1336
datasets/mare-balena.txt, 5670, 2647, 5771, 5040, 6187, 4925, 3525
datasets/mare-balena.txt, 5670, 10590, 5067, 5266, 5872, 7469, 7755
datasets/mare-balena.txt, 5670, 2647, 4840, 4396, 4229, 4187, 2766
datasets/mare-balena.txt, 5670, 10590, 5522, 4175, 3691, 4786, 5390
datasets/mare-balena.txt, 5670, 5295, 4074, 3809, 4055, 4945, 5727
datasets/mare-balena.txt, 5670, 5295, 4840, 3942, 4413, 4389, 5727
datasets/mare-balena.txt, 5670, 10590, 6019, 5407, 3736, 3635, 11855
datasets/mare-balena.txt, 5670, 5295, 6288, 4956, 3801, 5036, 8755
datasets/mare-balena.txt, 5670, 10590, 4447, 3164, 6684, 6253, 3123
datasets/mare-balena.txt, 5670, 5295, 6288, 4665, 4192, 3386, 7755
datasets/mare-balena.txt, 5670, 5295, 8149, 5877, 4828, 6322, 3980
datasets/mare-balena.txt, 5670, 2647, 6557, 3405, 8792, 6323, 11855
datasets/mare-balena.txt, 5670, 10590, 3909, 7128, 5426, 4615, 5390
datasets/mare-balena.txt, 5670, 10590, 5522, 6818, 5955, 5682, 7299
datasets/mare-balena.txt, 5670, 5295, 7156, 6533, 8072, 9151, 1702
datasets/mare-balena.txt, 5670, 10590, 8522, 8605, 3595, 4390, 3980
datasets/mare-balena.txt, 5670, 2647, 5067, 4582, 9322, 9202, 14221
datasets/mare-balena.txt, 5670, 661, 6019, 5241, 10618, 5698, 17057
datasets/mare-balena.txt, 5670, 2647, 3413, 5325, 5836, 6332, 10502
datasets/mare-balena.txt, 5670, 5295, 5067, 8460, 3433, 5032, 3525
datasets/mare-balena.txt, 5670, 2647, 5295, 4812, 4919, 4348, 5073
datasets/mare-balena.txt, 5670, 5295, 4633, 4996, 8739, 5629, 8755
datasets/mare-balena.txt, 5670, 5295, 4840, 5386, 3494, 3371, 16054
datasets/mare-balena.txt, 5670, 10590, 7156, 7547, 3966, 3034, 3318
datasets/mare-balena.txt, 5670, 5295, 8522, 5679, 3285, 3355, 5390
datasets/mare-balena.txt, 5670, 10590, 6557, 7884, 5428, 6291, 7755
datasets/mare-balena.txt, 5670, 2647, 8522, 4969, 3698, 4371, 3980
datasets/mare-balena.txt, 5670, 1323, 6557, 3591, 5170, 6327, 3746
datasets/mare-balena.txt, 5670, 5295, 6019, 5263, 5923, 6875, 7299
datasets/mare-balena.txt, 5670, 2647, 6019, 5961, 3276, 4040, 6085
datasets/mare-balena.txt, 5670, 21181, 6846, 9377, 4355, 4367, 3123
datasets/mare-balena.txt, 5670, 21181, 4261, 4417, 4754, 4792, 8755
datasets/mare-balena.txt, 5670, 5295, 5067, 5820, 8140, 7629, 4774
datasets/mare-balena.txt, 5670, 2647, 5295, 5227, 4968, 6777, 2939
datasets/mare-balena.txt, 5670, 2647, 4074, 4800, 3698, 5201, 3746
datasets/mare-balena.txt, 5670, 21181, 4633, 5784, 6245, 5322, 8240
datasets/mare-balena.txt, 5670, 2647, 5295, 5513, 8604, 6678, 3980
datasets/mare-balena.txt, 5670, 1323, 5295, 4567, 5243, 4276, 5073
datasets/mare-balena.txt, 5670, 5295, 4840, 5217, 4577, 4599, 6465
